inchikey,smiles_can,in_m2or,m2or_id,in_leffingwell,leffingwell_id,in_goodscents,goodscents_id,skeleton,in_chembl,in_chembl_skeleton,is_odorant,chembl_id
FRHCPJSPAUFBEH-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)OCC(C)CC,0,,1,3022477,0,,FRHCPJSPAUFBEH,0,0,1,
ZAHUTEIIIFGYHV-UHFFFAOYSA-N,CCCCCC(=O)CCCC(=O)OCC,0,,1,3022909,0,,ZAHUTEIIIFGYHV,0,0,1,
DLKDRQIDXHAWNK-UHFFFAOYSA-N,C=CC(CCCCC)OC(=O)C(C)C,0,,1,3022986,0,,DLKDRQIDXHAWNK,0,0,1,
ZSPLJXGRHFJQKO-UHFFFAOYSA-N,C=CCOC(=O)C(C)CC,0,,1,3023083,0,,ZSPLJXGRHFJQKO,0,0,1,
LFDWLVXNYKQQBT-UHFFFAOYSA-N,CCC=CCCOC(=O)C(CC)CC,0,,1,3023392,0,,LFDWLVXNYKQQBT,0,0,1,
GDRZNYCKSKHESZ-UHFFFAOYSA-N,CCCC(=O)OCCc1scnc1C,0,,1,3023838,1,3023838,GDRZNYCKSKHESZ,0,0,1,
VJULDCZELAIZHC-UHFFFAOYSA-N,CCCCCC(=O)OCCc1scnc1C,0,,1,3023839,1,3023839,VJULDCZELAIZHC,0,0,1,
UIFRJGOCMUXTRV-UHFFFAOYSA-N,CCCC(=O)OC1CC(C)CC(C)(C)C1,0,,1,3023950,0,,UIFRJGOCMUXTRV,0,0,1,
TVAMBUYNQKUINU-UHFFFAOYSA-N,CC(C)CCOC(OCCC(C)C)c1ccccc1,0,,1,3024081,0,,TVAMBUYNQKUINU,0,0,1,
IUNKNKANRUMCNL-UHFFFAOYSA-N,CC(=O)CC(C)SCc1ccco1,0,,1,3025939,0,,IUNKNKANRUMCNL,0,0,1,
WRHRFVOAEDXVPC-SREVYHEPSA-N,CC/C(C)=C(/C)C(C)=O,0,,1,3032731,0,,WRHRFVOAEDXVPC,0,0,1,
HNTISMRTGMVWGH-YTFOTSKYSA-N,CC(C)[C@@H]1CC[C@H](C)[C@@H]2C=C[C@H](C)C[C@H]21,0,,1,3032853,1,3032853,HNTISMRTGMVWGH,0,0,1,
XBGUIVFBMBVUEG-CCEZHUSRSA-N,CC(C)=CCC/C(C)=C1\CC=C(C)CC1,0,,1,3033866,0,,XBGUIVFBMBVUEG,0,0,1,
CYGGTUUCLIFNIU-UHFFFAOYSA-N,CC1C=CCCC1(C)C=O,0,,1,3034463,1,3034463,CYGGTUUCLIFNIU,0,0,1,
ZJVWGOLNVKJRDF-UHFFFAOYSA-N,C=CC(C)(C)OC(C)=O,0,,1,3084426,0,,ZJVWGOLNVKJRDF,0,0,1,
YGDMPMKCHSXJJF-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OCCCCC,0,,1,3084526,0,,YGDMPMKCHSXJJF,0,0,1,
HYSBJYIGYSBFQN-UHFFFAOYSA-N,CC(=O)SCC=C(C)C,0,,1,3084571,0,,HYSBJYIGYSBFQN,0,0,1,
PLUVLWUSXQCTNH-UHFFFAOYSA-N,C=CCc1ccc(OC(=O)CC(C)C)c(OC)c1,0,,1,3085213,1,3085213,PLUVLWUSXQCTNH,0,0,1,
OUFCBJZGDJFSIK-UHFFFAOYSA-N,CC(C)CCCCCCCCCC=O,0,,1,3085519,0,,OUFCBJZGDJFSIK,0,0,1,
INWHCCKQYAWMAO-UHFFFAOYSA-N,CCCC(=O)OC(C)(OC(=O)CCC)C(C)=O,0,,1,3085610,0,,INWHCCKQYAWMAO,0,0,1,
SRLOIFIDNDAVFM-UHFFFAOYSA-N,CC(=O)[n+]1cc(C)nc(C)c1,0,,1,3085845,1,3085845,SRLOIFIDNDAVFM,0,0,1,
FRCMVXLVVCXOHO-UHFFFAOYSA-N,Cc1nccnc1OC(C)C,0,,1,3086387,0,,FRCMVXLVVCXOHO,0,0,1,
NCDNISXCQQAHDU-UHFFFAOYSA-N,CCCCCCC(C=O)CC,0,,1,3301251,0,,NCDNISXCQQAHDU,0,0,1,
JDXJKLGWPNXSHL-UHFFFAOYSA-N,CC1CCCC(=O)C1=O,0,,1,3321360,0,,JDXJKLGWPNXSHL,1,1,1,CHEMBL190613
GNNUWFUVNWRCEO-UHFFFAOYSA-N,CCOCc1ccccc1O,0,,1,3486665,1,3486665,GNNUWFUVNWRCEO,0,0,1,
HMWPDRYGIBLSHB-UHFFFAOYSA-N,O=C1CCCCC=CCCCCCCCCCO1,0,,1,3591866,1,3591866,HMWPDRYGIBLSHB,0,1,1,
DJUBZSVUBSELOX-UHFFFAOYSA-N,CCCCCCCC(=O)COC(C)=O,0,,1,3722307,0,,DJUBZSVUBSELOX,0,0,1,
ABROBCBIIWHVNS-UHFFFAOYSA-N,CCc1ccccc1S,0,,1,3734338,1,3734338,ABROBCBIIWHVNS,0,0,1,
URQMEZRQHLCJKR-UHFFFAOYSA-N,CCCC1CC(=O)C=C(C)C1,0,,1,3782139,1,3782139,URQMEZRQHLCJKR,0,0,1,
UMNOIMVMNARUSB-UHFFFAOYSA-N,CCOC(=O)COc1ccc(C)cc1,0,,1,4047281,1,4047281,UMNOIMVMNARUSB,1,1,1,CHEMBL3186260
SRORRGMOEUTSDV-UHFFFAOYSA-N,CCC=C(C)C(=O)OC,0,,1,4056868,0,,SRORRGMOEUTSDV,0,0,1,
FDOISHJOXPONIV-UHFFFAOYSA-N,CC1=NC(CC(C)C)SC1C,0,,1,4120025,1,4120025,FDOISHJOXPONIV,0,0,1,
MNXNDLQGVDOJQY-UHFFFAOYSA-N,CCCCCCCC(C)C=O,0,,1,4428124,0,,MNXNDLQGVDOJQY,0,0,1,
CQIKBSVHIBIPGY-UHFFFAOYSA-N,CSCCOC(C)=O,0,,1,4447651,1,4447651,CQIKBSVHIBIPGY,1,1,1,CHEMBL42606
DLVYTANECMRFGX-UHFFFAOYSA-N,CC1=C(O)C(=O)CO1,0,,1,4564493,1,4564493,DLVYTANECMRFGX,1,1,1,CHEMBL3182150
WZPGQHVPSKTELT-UHFFFAOYSA-N,CCCCCC=C1CCCC1=O,0,,1,4574094,1,4574094,WZPGQHVPSKTELT,0,0,1,
DHANVOSHQILVNQ-UHFFFAOYSA-N,CSC(C)(C)CC(C)=O,0,,1,4682590,1,4682590,DHANVOSHQILVNQ,0,0,1,
QCMSQCLNALBZOD-UHFFFAOYSA-N,O=C(C=Cc1ccccc1)OCC1CCCO1,0,,1,4925262,0,,QCMSQCLNALBZOD,0,0,1,
VLDFMKOUUQYFGF-UHFFFAOYSA-N,CCCCOCc1ccc(O)c(OC)c1,0,,1,5084146,1,5084146,VLDFMKOUUQYFGF,0,0,1,
IHVVZSPWQJWRDV-UHFFFAOYSA-N,CCCCOC(=O)CC(=O)OCC,0,,1,5140436,0,,IHVVZSPWQJWRDV,0,0,1,
OLLPXZHNCXACMM-CMDGGOBGSA-N,CCCOC(=O)/C=C/c1ccccc1,0,,1,5270647,1,5270647,OLLPXZHNCXACMM,1,1,1,CHEMBL1911048
IEPRKVQEAMIZSS-WAYWQWQTSA-N,CCOC(=O)/C=C\C(=O)OCC,0,,1,5271566,1,5271566,IEPRKVQEAMIZSS,1,1,1,CHEMBL2037000
RGACABDFLVLVCT-CMDGGOBGSA-N,CC(C)OC(=O)/C=C/c1ccccc1,0,,1,5273464,1,5273464,RGACABDFLVLVCT,1,1,1,CHEMBL2252107
OHHIVLJVBNCSHV-MDZDMXLPSA-N,CCCCOC(=O)/C=C/c1ccccc1,0,,1,5273465,1,5273465,OHHIVLJVBNCSHV,1,1,1,CHEMBL1911049
JFHCDEYLWGVZMX-CMDGGOBGSA-N,CC(C)CCOC(=O)/C=C/c1ccccc1,0,,1,5273467,1,5273467,JFHCDEYLWGVZMX,1,1,1,CHEMBL1900511
NGHOLYJTSCBCGC-VAWYXSNFSA-N,O=C(/C=C/c1ccccc1)OCc1ccccc1,0,,1,5273469,0,,NGHOLYJTSCBCGC,1,1,1,CHEMBL361197
ZHYZQXUYZJNEHD-VQHVLOKHSA-N,CC(C)=CCC/C(C)=C/C(=O)O,0,,1,5275520,0,,ZHYZQXUYZJNEHD,1,1,1,CHEMBL170190
BOTWFXYSPFMFNR-PYDDKJGSSA-N,C/C(=C\CO)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,0,,1,5280435,1,5280435,BOTWFXYSPFMFNR,1,1,1,CHEMBL1644111
OYHQOLUKZRVURQ-HZJYTTRNSA-N,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,0,,1,5280450,1,5280450,OYHQOLUKZRVURQ,1,1,1,CHEMBL267476
KPQMCAKZRXOZLB-KOIHBYQTSA-N,CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/[C@@H](C)O,0,,1,5280462,0,,KPQMCAKZRXOZLB,1,1,1,CHEMBL463088
OOCCDEMITAIZTP-DAXSKMNVSA-N,OC/C=C\c1ccccc1,0,,1,5280511,0,,OOCCDEMITAIZTP,1,1,1,CHEMBL118958
DKZBBWMURDFHNE-NSCUHMNNSA-N,COc1cc(/C=C/C=O)ccc1O,0,,1,5280536,0,,DKZBBWMURDFHNE,1,1,1,CHEMBL242529
YHRUHBBTQZKMEX-YFVJMOTDSA-N,CC(C)=CCC/C(C)=C/CC/C(C)=C/C=O,0,,1,5280598,0,,YHRUHBBTQZKMEX,1,1,1,CHEMBL3120646
CDICDSOGTRCHMG-ONEGZZNKSA-N,COc1cc(/C=C/C=O)cc(OC)c1O,0,,1,5280802,0,,CDICDSOGTRCHMG,1,1,1,CHEMBL225067
OPCRGEVPIBLWAY-QNRZBPGKSA-N,CCCCC/C=C\C=C\C(=O)OCC,0,,1,5281162,1,5281162,OPCRGEVPIBLWAY,1,1,1,CHEMBL2229606
OAPHLAAOJMTMLY-GQCTYLIASA-N,C/C=C(\C)C(=O)OCC,0,,1,5281163,1,5281163,OAPHLAAOJMTMLY,1,1,1,CHEMBL299599
NPNUFJAVOOONJE-GFUGXAQUSA-N,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,0,,1,5281515,1,5281515,NPNUFJAVOOONJE,1,1,1,CHEMBL445740
JSNRRGGBADWTMC-NTCAYCPXSA-N,C=CC(=C)CC/C=C(\C)CCC=C(C)C,0,,1,5281517,1,5281517,JSNRRGGBADWTMC,0,0,1,
FAMPSKZZVDUYOS-HRGUGZIWSA-N,C/C1=C\CC/C(C)=C/CC(C)(C)/C=C/C1,0,,1,5281520,1,5281520,FAMPSKZZVDUYOS,1,1,1,CHEMBL251280
JZQOJFLIJNRDHK-UZPJXDOOSA-N,CC(=O)/C=C/[C@H]1C(C)=CC[C@@H](C)C1(C)C,0,,1,5281521,0,,JZQOJFLIJNRDHK,0,1,1,
NPNUFJAVOOONJE-FLFDDASRSA-N,C=C1CC/C=C(/C)CC[C@@H]2[C@@H]1CC2(C)C,0,,1,5281522,1,5281522,NPNUFJAVOOONJE,1,1,1,CHEMBL448700
PDEQKAVEYSOLJX-YHYXMXQVSA-N,C/C(=C/CCC1(C)C2CC3C(C2)C31C)CO,0,,1,5281531,0,,PDEQKAVEYSOLJX,0,1,1,
OJYKYCDSGQGTRJ-WZUFQYTHSA-N,C=C1C2CCC(C2)C1(C)CC/C=C(/C)CO,0,,1,5281532,1,5281532,OJYKYCDSGQGTRJ,0,1,1,
PFSTYGCNVAVZBK-JQGMZEBDSA-N,C=C/C(C)=C/C/C=C(\C)CC/C=C(\C)C=O,0,,1,5281534,1,5281534,PFSTYGCNVAVZBK,0,0,1,
NOPLRNXKHZRXHT-YFVJMOTDSA-N,C=CC(=C)CC/C=C(\C)CC/C=C(\C)C=O,0,,1,5281535,1,5281535,NOPLRNXKHZRXHT,0,0,1,
IHPKGUQCSIINRJ-CSKARUKUSA-N,C=C/C(C)=C/CC=C(C)C,0,,1,5281553,1,5281553,IHPKGUQCSIINRJ,1,1,1,CHEMBL2228374
FMMOOAYVCKXGMF-MURFETPASA-N,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,0,,1,5282184,1,5282184,FMMOOAYVCKXGMF,1,1,1,CHEMBL2106238
UIUWNILCHFBLEQ-NSCUHMNNSA-N,C/C=C/CC(=O)O,0,,1,5282706,0,,UIUWNILCHFBLEQ,0,0,1,
NIONDZDPPYHYKY-SNAWJCMRSA-N,CCC/C=C/C(=O)O,0,,1,5282707,1,5282707,NIONDZDPPYHYKY,1,1,1,CHEMBL2252747
YURNCBVQZBJDAJ-AATRIKPKSA-N,CCCC/C=C/C(=O)O,0,,1,5282709,1,5282709,YURNCBVQZBJDAJ,1,1,1,CHEMBL5273229
BCYXFRMDZWKZSF-SNAWJCMRSA-N,CCC/C=C/CC(=O)O,0,,1,5282710,0,,BCYXFRMDZWKZSF,0,0,1,
KFXPOIKSDYRVKS-ONEGZZNKSA-N,CC/C=C/CCC(=O)O,0,,1,5282711,0,,KFXPOIKSDYRVKS,0,0,1,
CWMPPVPFLSZGCY-SREVYHEPSA-N,CCCCC/C=C\C(=O)O,0,,1,5282713,0,,CWMPPVPFLSZGCY,0,1,1,
CWMPPVPFLSZGCY-VOTSOKGWSA-N,CCCCC/C=C/C(=O)O,0,,1,5282714,1,5282714,CWMPPVPFLSZGCY,1,1,1,CHEMBL4277871
IWPOSDLLFZKGOW-AATRIKPKSA-N,CCCC/C=C/CC(=O)O,0,,1,5282716,0,,IWPOSDLLFZKGOW,0,0,1,
RRGOKSYVAZDNKR-ARJAWSKDSA-N,CC/C=C\CCCC(=O)O,0,,1,5282718,1,5282718,RRGOKSYVAZDNKR,0,0,1,
ADLXTJMPCFOTOO-FPLPWBNLSA-N,CCCCCC/C=C\C(=O)O,0,,1,5282722,0,,ADLXTJMPCFOTOO,0,0,1,
ZBPYTVBKHKUNHG-VOTSOKGWSA-N,CCCCC/C=C/CC(=O)O,0,,1,5282723,0,,ZBPYTVBKHKUNHG,0,0,1,
CPVUNKGURQKKKX-BQYQJAHWSA-N,CCCCCC/C=C/CC(=O)O,0,,1,5282725,0,,CPVUNKGURQKKKX,0,0,1,
XKZKQTCECFWKBN-VOTSOKGWSA-N,CCCCC/C=C/CCC(=O)O,0,,1,5282726,0,,XKZKQTCECFWKBN,0,0,1,
PAWGRNGPMLVJQH-ZHACJKMWSA-N,CCCCCCCCC/C=C/C(=O)O,0,,1,5282729,0,,PAWGRNGPMLVJQH,1,1,1,CHEMBL4281333
GCORITRBZMICMI-CMDGGOBGSA-N,CCCCCCC/C=C/CCC(=O)O,0,,1,5282730,0,,GCORITRBZMICMI,0,0,1,
GQVYBECSNBLQJV-VAWYXSNFSA-N,CCCCCCCCCC/C=C/C(=O)O,0,,1,5282735,0,,GQVYBECSNBLQJV,1,1,1,CHEMBL4474796
DTOSIQBPPRVQHS-IUQGRGSQSA-N,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)O,0,,1,5282822,0,,DTOSIQBPPRVQHS,1,1,1,CHEMBL5288293
VVGOCOMZRGWHPI-ONEGZZNKSA-N,CC/C=C/CCC=O,0,,1,5283318,0,,VVGOCOMZRGWHPI,0,0,1,
KVNBGNGISDIZRP-NSCUHMNNSA-N,C/C=C/CCCCC=O,0,,1,5283328,1,5283328,KVNBGNGISDIZRP,0,0,1,
QPULDJYQYDGZEI-AATRIKPKSA-N,CCCC/C=C/CCC=O,0,,1,5283337,1,5283337,QPULDJYQYDGZEI,0,0,1,
RTNPCOBSXBGDMO-ONEGZZNKSA-N,CC/C=C/CCCCC=O,0,,1,5283338,0,,RTNPCOBSXBGDMO,0,0,1,
BHAHVSKDYRPNIR-SNAWJCMRSA-N,CCC/C=C/CCCCC=O,0,,1,5283348,1,5283348,BHAHVSKDYRPNIR,0,0,1,
XCXOPZBEPMNLSI-AVQMFFATSA-N,CCCCC/C=C/C/C=C/C=O,0,,1,5283358,0,,XCXOPZBEPMNLSI,0,0,1,
VMUNAKQXJLHODT-VAWYXSNFSA-N,CCCCCCCCCC/C=C/C=O,0,,1,5283363,1,5283363,VMUNAKQXJLHODT,1,1,1,CHEMBL1995395
WHOZNOZYMBRCBL-OUKQBFOZSA-N,CCCCCCCCCCC/C=C/C=O,0,,1,5283366,1,5283366,WHOZNOZYMBRCBL,1,1,1,CHEMBL2228453
ZENZJGDPWWLORF-MDZDMXLPSA-N,CCCCCCCC/C=C/CCCCCCCC=O,0,,1,5283381,0,,ZENZJGDPWWLORF,1,1,1,CHEMBL190707
RZRNAYUHWVFMIP-KTKRTIGZSA-N,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)CO,0,,1,5283468,1,5283468,RZRNAYUHWVFMIP,1,1,1,CHEMBL428593
GABQNAFEZZDSCM-RMKNXTFCSA-N,Nc1ccccc1C(=O)OC/C=C/c1ccccc1,0,,1,5284369,1,5284369,GABQNAFEZZDSCM,1,1,1,CHEMBL561481
WTTJVINHCBCLGX-NQLNTKRDSA-N,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,0,,1,5284421,1,5284421,WTTJVINHCBCLGX,1,1,1,CHEMBL3183866
ALSTYHKOOCGGFT-KTKRTIGZSA-N,CCCCCCCC/C=C\CCCCCCCCO,0,,1,5284499,1,5284499,ALSTYHKOOCGGFT,1,1,1,CHEMBL2105350
UFLHIIWVXFIJGU-ONEGZZNKSA-N,CC/C=C/CCO,0,,1,5284503,1,5284503,UFLHIIWVXFIJGU,1,1,1,CHEMBL3184538
YZXBAPSDXZZRGB-CGRWFSSPSA-N,CCCCC/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)O,0,,1,5312542,0,,YZXBAPSDXZZRGB,1,1,1,CHEMBL267484
ADLXTJMPCFOTOO-BQYQJAHWSA-N,CCCCCC/C=C/C(=O)O,0,,1,5312586,1,5312586,ADLXTJMPCFOTOO,0,0,1,
MIMUDKBBERJQHQ-UHFFFAOYSA-N,CCCCCCCCCCC(=O)C(=O)O,0,,1,5312887,0,,MIMUDKBBERJQHQ,0,0,1,
YHBUQBJHSRGZNF-VGOFMYFVSA-N,CC(C)=CC/C=C(\C)C1CC=C(C)CC1,0,,1,5315468,0,,YHBUQBJHSRGZNF,0,0,1,
HDKLIZDXVUCLHQ-BQYQJAHWSA-N,CCCCC/C=C/C(C)=O,0,,1,5317045,0,,HDKLIZDXVUCLHQ,1,1,1,CHEMBL5281370
ZPKNTCZTABQJPS-PKNBQFBNSA-N,CCOC(=O)/C=C(\C)CCC=C(C)C,0,,1,5317247,1,5317247,ZPKNTCZTABQJPS,0,0,1,
ASFYPVGAALGVNR-AATRIKPKSA-N,CCCC/C=C/CO,0,,1,5318017,1,5318017,ASFYPVGAALGVNR,1,1,1,CHEMBL2228464
SDZQUCJFTUULJX-SNAWJCMRSA-N,CCC/C=C/CCO,0,,1,5318018,0,,SDZQUCJFTUULJX,0,0,1,
ZCHHRLHTBGRGOT-SNAWJCMRSA-N,CCC/C=C/CO,0,,1,5318042,1,5318042,ZCHHRLHTBGRGOT,1,1,1,CHEMBL2228463
MAGQQZHFHJDIRE-BNFZFUHLSA-N,CCCCC/C=C/C=C/C(=O)NCC(C)C,0,,1,5318516,1,5318516,MAGQQZHFHJDIRE,1,1,1,CHEMBL271242
AYQPVPFZWIQERS-VOTSOKGWSA-N,CCCCC/C=C/CO,0,,1,5318599,1,5318599,AYQPVPFZWIQERS,1,1,1,CHEMBL2228465
IZXYHAXVIZHGJV-NXEZZACHSA-N,CC(C)[C@@H]1C=C[C@@](C)(O)CC1,0,,1,5319367,0,,IZXYHAXVIZHGJV,0,0,1,
PQDRXUSSKFWCFA-SOFGYWHQSA-N,C=C(C)/C=C/C(CCC(C)=O)C(C)C,0,,1,5319691,0,,PQDRXUSSKFWCFA,0,0,1,
DVWSXZIHSUZZKJ-YSTUJMKBSA-N,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC,0,,1,5319706,0,,DVWSXZIHSUZZKJ,1,1,1,CHEMBL1172198
IDEYZABHVQLHAF-GQCTYLIASA-N,CC/C=C(\C)C=O,0,,1,5319754,0,,IDEYZABHVQLHAF,1,1,1,CHEMBL2270062
TVGPYTOYKLZBPA-UHFFFAOYSA-N,CC(C)CC(=O)OCC1=CCC2CC1C2(C)C,0,,1,5319992,0,,TVGPYTOYKLZBPA,0,0,1,
IHPKGUQCSIINRJ-NTMALXAHSA-N,C=C/C(C)=C\CC=C(C)C,0,,1,5320250,1,5320250,IHPKGUQCSIINRJ,0,1,1,
AAPBYIVJOWCMGH-HWKANZROSA-N,C/C=C/SSCCC,0,,1,5320722,0,,AAPBYIVJOWCMGH,0,0,1,
AXQMCYYCOKLZPP-UHFFFAOYSA-N,CC1=CC(=O)CC(C)(C)C12CCC(C)O2,0,,1,5321925,0,,AXQMCYYCOKLZPP,0,0,1,
KWKVAGQCDSHWFK-VNKDHWASSA-N,C/C=C/C=C/C(=O)OC,0,,1,5323650,1,5323650,KWKVAGQCDSHWFK,1,1,1,CHEMBL250421
ZCHHRLHTBGRGOT-PLNGDYQASA-N,CCC/C=C\CO,0,,1,5324489,1,5324489,ZCHHRLHTBGRGOT,0,1,1,
LGAQJENWWYGFSN-PLNGDYQASA-N,C/C=C\C(C)C,0,,1,5326159,1,5326159,LGAQJENWWYGFSN,0,0,1,
DWZRENGNFQNWQZ-DHZHZOJOSA-N,CC(C)=CCC/C(C)=C/C1OCC(C)O1,0,,1,5338463,1,5338463,DWZRENGNFQNWQZ,0,0,1,
ZSBOMYJPSRFZAL-RAXLEYEMSA-N,CCCC(=O)OC/C=C(/C)CCC=C(C)C,0,,1,5352162,1,5352162,ZSBOMYJPSRFZAL,0,1,1,
DYIDDAHHUMHEEQ-VURMDHGXSA-N,CC/C=C\CCOC(=O)CCCCCCC,0,,1,5352267,1,5352267,DYIDDAHHUMHEEQ,0,0,1,
CRHITZQXHNFRAZ-FPLPWBNLSA-N,CCCCC/C=C\CCC(=O)OC,0,,1,5352371,1,5352371,CRHITZQXHNFRAZ,0,0,1,
QFXOXDSHNXAFEY-SREVYHEPSA-N,CCCCC/C=C\CC1CCC(=O)O1,0,,1,5352428,1,5352428,QFXOXDSHNXAFEY,0,0,1,
ZCHOPXVYTWUHDS-WAYWQWQTSA-N,CC/C=C\CCOC(=O)CCC,0,,1,5352438,1,5352438,ZCHOPXVYTWUHDS,0,0,1,
RBGFLIOXJWFKKX-VMPITWQZSA-N,C/C=C(\C)C(=O)OCCCC,0,,1,5352450,1,5352450,RBGFLIOXJWFKKX,0,0,1,
SXJKRFLZGRFPBD-BQYQJAHWSA-N,CCC/C=C/COC(=O)C(C)CC,0,,1,5352459,1,5352459,SXJKRFLZGRFPBD,0,0,1,
SAVRWHQEMHIAEB-VOTSOKGWSA-N,CCC/C=C/COC(=O)CC(C)C,0,,1,5352460,1,5352460,SAVRWHQEMHIAEB,0,0,1,
PCGACKLJNBBQGM-VOTSOKGWSA-N,CCC/C=C/COC(=O)CCC,0,,1,5352461,1,5352461,PCGACKLJNBBQGM,0,0,1,
LPWKTEHEFDVAQS-VOTSOKGWSA-N,CCC/C=C/COC(=O)CC,0,,1,5352463,1,5352463,LPWKTEHEFDVAQS,0,0,1,
ZTJZJYUGOJYHCU-RMKNXTFCSA-N,CC(=O)/C=C/C12OC1(C)CCCC2(C)C,0,,1,5352481,0,,ZTJZJYUGOJYHCU,1,1,1,CHEMBL3355912
OSMAJVWUIUORGC-WAYWQWQTSA-N,CC/C=C\CCOC(=O)C(C)C,0,,1,5352539,1,5352539,OSMAJVWUIUORGC,1,1,1,CHEMBL3183445
RGACQXBDYBCJCY-ALCCZGGFSA-N,CC/C=C\CCOC(=O)CCCCC,0,,1,5352543,1,5352543,RGACQXBDYBCJCY,1,1,1,CHEMBL3187552
NPFVOOAXDOBMCE-SNAWJCMRSA-N,CC/C=C/CCOC(C)=O,0,,1,5352557,1,5352557,NPFVOOAXDOBMCE,0,1,1,
LYGMPIZYNJGJKP-ZRDIBKRKSA-N,CCCCC/C=C(/C=O)CCCC,0,,1,5352696,0,,LYGMPIZYNJGJKP,0,0,1,
WRUZCQAJIHSQPL-SREVYHEPSA-N,CCC/C=C\CCC(=O)OCC,0,,1,5352770,1,5352770,WRUZCQAJIHSQPL,0,0,1,
LNOWXPKCCJROHI-VOTSOKGWSA-N,C=CC/C=C/CCC(=O)OCC,0,,1,5352798,1,5352798,LNOWXPKCCJROHI,0,0,1,
WRUZCQAJIHSQPL-VOTSOKGWSA-N,CCC/C=C/CCC(=O)OCC,0,,1,5352799,1,5352799,WRUZCQAJIHSQPL,0,0,1,
IFTBJDZSLBRRMC-VOTSOKGWSA-N,CCCCC/C=C/CCO,0,,1,5352807,1,5352807,IFTBJDZSLBRRMC,0,0,1,
QJMRCUOWTUQXIQ-AATRIKPKSA-N,CC/C=C/CC(C)OC(C)=O,0,,1,5352813,0,,QJMRCUOWTUQXIQ,0,0,1,
OVBJYGLPPVUWAV-FPLPWBNLSA-N,CCCCC/C=C\CCCOC(C)=O,0,,1,5352830,1,5352830,OVBJYGLPPVUWAV,0,0,1,
SXIMDPDAXHQFFD-ARJAWSKDSA-N,C/C=C\CCCOC(C)=O,0,,1,5352834,0,,SXIMDPDAXHQFFD,0,0,1,
OZQBPZSICOOLGU-PLNGDYQASA-N,CCC/C=C\CCCO,0,,1,5352836,1,5352836,OZQBPZSICOOLGU,0,0,1,
MLRYPOCSLBIUHY-ZHACJKMWSA-N,CCCCCCCCC/C=C/CO,0,,1,5352845,1,5352845,MLRYPOCSLBIUHY,1,1,1,CHEMBL2228468
WMBOCUXXNSOQHM-DHZHZOJOSA-N,CCC/C=C1/OC(=O)c2ccccc21,0,,1,5352899,0,,WMBOCUXXNSOQHM,1,1,1,CHEMBL1765390
SLWYMCAVYPZTRN-SNAWJCMRSA-N,CCC/C=C/COC=O,0,,1,5352972,1,5352972,SLWYMCAVYPZTRN,0,0,1,
UQPLEMTXCSYMEK-VQHVLOKHSA-N,CCC/C=C/COC(=O)CCCCC,0,,1,5352973,1,5352973,UQPLEMTXCSYMEK,0,0,1,
WDXAMNXWZLXISB-BQYQJAHWSA-N,CCC/C=C/COC(=O)CCCC,0,,1,5352974,1,5352974,WDXAMNXWZLXISB,0,0,1,
RGACQXBDYBCJCY-FNORWQNLSA-N,CC/C=C/CCOC(=O)CCCCC,0,,1,5352975,0,,RGACQXBDYBCJCY,0,1,1,
XPFTVTFOOTVHIA-FNORWQNLSA-N,CC/C=C/CCOC(=O)CCCC,0,,1,5352976,1,5352976,XPFTVTFOOTVHIA,0,0,1,
YDVXYTIIPGKIJP-NTCAYCPXSA-N,CC(C)=CCC/C(C)=C/COC(=O)c1ccccc1,0,,1,5353011,1,5353011,YDVXYTIIPGKIJP,0,0,1,
AFWKBSMFXWNGRE-ONEGZZNKSA-N,COc1cc(/C=C/C(C)=O)ccc1O,0,,1,5354238,1,5354238,AFWKBSMFXWNGRE,1,1,1,CHEMBL106509
PYLMCYQHBRSDND-SOFGYWHQSA-N,CCC/C=C(/C=O)CC,0,,1,5354264,0,,PYLMCYQHBRSDND,0,1,1,
RADIRXJQODWKGQ-HWKANZROSA-N,C/C=C/c1ccc(OCC)c(O)c1,0,,1,5354280,0,,RADIRXJQODWKGQ,0,1,1,
DVHGIHSWUYRIPZ-QHHAFSJGSA-N,C/C=C/C(=O)OCCc1ccccc1,0,,1,5354304,0,,DVHGIHSWUYRIPZ,0,0,1,
WIBFFTLQMKKBLZ-SEYXRHQNSA-N,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC,0,,1,5354342,1,5354342,WIBFFTLQMKKBLZ,1,1,1,CHEMBL3183174
AABBHSMFGKYLKE-SNAWJCMRSA-N,C/C=C/C(=O)OC(C)C,0,,1,5354359,0,,AABBHSMFGKYLKE,0,0,1,
