SML,SMILES,MolWt,LogP,TPSA,HBD,HBA,RotBonds,AromaticRings,RingCount,FracCsp3,HeavyAtoms,nO,nN,nS,fg_alcohol,fg_phenol,fg_carboxylic_acid,fg_ester,fg_ether,fg_aldehyde,fg_ketone,fg_amine,fg_aromatic,fg_benzene,fg_lactone,fg_sulfide,fg_nitrile,fg_halogen,fg_terpene_isopropyl
SML0573,COC1=CC=C(C=C1)COC=O,166.176,1.3681999999999999,35.53,0,3,4,1,1,0.2222222222222222,12,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
SML0574,CCCCCCCCCC(C)C=O,184.323,3.962100000000003,17.07,0,1,9,0,0,0.9166666666666666,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0575,CC(=CC1=CC=CC=C1)C=O,146.18899999999996,2.2888,17.07,0,1,2,1,1,0.1,11,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
SML0576,CC1=CC(=O)CC(C1)C(C)C,152.237,2.567800000000001,17.07,0,1,1,0,1,0.7,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0577,CC(CCC1=CC=CC=C1)CC=O,176.25899999999996,2.8443000000000014,17.07,0,1,5,1,1,0.4166666666666667,13,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
SML0578,CC(CC1=CC=CC=C1)C=O,148.20499999999996,2.0641,17.07,0,1,3,1,1,0.3,11,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
SML0579,CC1=CC=C(C=C1)CC(C)C=O,162.232,2.3725200000000006,17.07,0,1,3,1,1,0.36363636363636365,12,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
SML0580,CC1=C(C(=O)C=CO1)OC(=O)C(C)C,196.20199999999997,1.50962,56.51,0,4,2,1,1,0.4,14,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
SML0581,CCOC(=O)CC1(OCCO1)C,174.19599999999997,0.7025999999999999,44.760000000000005,0,4,3,0,1,0.875,12,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0582,CCCCCC1COCCC1OC(=O)C,214.30499999999995,2.5349000000000004,35.53,0,3,5,0,1,0.9166666666666666,15,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0583,CC(C)CCOCC(=O)OCC=C,186.25099999999998,1.7783000000000002,35.53,0,3,7,0,0,0.7,13,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0584,CC(=CCCC(C)(C=C)OC(=O)C)C,196.29,3.2406000000000024,26.3,0,2,5,0,0,0.5833333333333334,14,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0585,COC1CC2CC1C3C2CC(C3)C=O,194.27399999999997,1.8825,26.3,0,2,2,0,3,0.9166666666666666,14,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
SML0586,CC(CC=O)C1=CC=C(C=C1)C(C)(C)C,204.313,3.676600000000003,17.07,0,1,3,1,1,0.5,15,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
SML0587,CC1=C(C=C(C=C1)C(C)C)O,150.22099999999998,2.8240200000000013,20.23,1,1,1,1,1,0.4,11,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0588,CCCCCC(/C(=C/CC)/C)O,170.296,3.2839000000000023,20.23,1,1,6,0,0,0.8181818181818182,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0589,CC(C)(C)C1CCCCC1OCCCCO,228.37599999999995,3.380400000000003,29.46,1,2,5,0,1,1.0,16,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SML0590,CC(C)CCCC(C)(C)O,144.258,2.583600000000001,20.23,1,1,4,0,0,1.0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0591,CCC(=O)/C=C/C1C(=CCCC1(C)C)C,206.32899999999992,3.904200000000003,17.07,0,1,3,0,1,0.6428571428571429,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0592,C/C=C/C(=O)C1C(=CCCC1(C)C)C,192.30199999999996,3.5141000000000027,17.07,0,1,2,0,1,0.6153846153846154,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0593,CCCCCCCCC(OC(=O)C)OC(=O)C,244.33099999999996,3.189300000000002,52.6,0,4,9,0,0,0.8461538461538461,17,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0594,CC1CC(CO1)(C)C2=CC=CC=C2,176.25900000000001,2.7531000000000008,9.23,0,1,1,1,2,0.5,13,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
SML0595,CC1=CC=C(C=C1)OC,122.16699999999999,2.0036199999999997,9.23,0,1,1,1,1,0.25,9,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
SML0596,CC/C=C\CC1=C(CCC1=O)C,164.248,3.022100000000002,17.07,0,1,3,0,1,0.5454545454545454,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0597,COC1=C(C=CC(=C1)C(=O)OC)O,182.17499999999995,1.1874,55.760000000000005,1,4,2,1,1,0.2222222222222222,13,4,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0
SML0598,C/C=C/C1=CC(=C(C=C1)OC)OC,178.23099999999997,2.736900000000001,18.46,0,2,3,1,1,0.2727272727272727,13,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
SML0599,C1CCC/C=C\CCCCCCC(=O)CCC1,236.39899999999992,5.1966000000000045,17.07,0,1,0,0,1,0.8125,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0600,CC/C(=C\CC1CC=C(C1(C)C)C)/CO,208.34499999999997,3.6976000000000027,20.23,1,1,4,0,1,0.7142857142857143,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0601,CC1C/C=C/CCCCCCCCCC(=O)C1,236.39899999999992,5.052500000000005,17.07,0,1,0,0,1,0.8125,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0602,C[C@H](C(=O)N[C@H](C)C(=O)O)N,160.17299999999997,-1.0770999999999993,92.42,3,3,3,0,0,0.6666666666666666,11,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
SML0603,CC(=O)NCCC(=O)C1=C(C=CC(=C1)OC)NC=O,264.281,0.9723999999999999,84.5,2,4,7,1,1,0.3076923076923077,19,4,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
SML0604,CC1=C(C=C2CCC(OC2=C1C)(C)CCC(=O)O)O,264.32099999999997,2.9575400000000003,66.76,2,3,3,1,2,0.5333333333333333,19,4,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
SML0605,C(C(=O)C(=O)O)O,104.06099999999998,-1.3676,74.60000000000001,2,3,2,0,0,0.3333333333333333,7,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
SML0606,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]4[C@@H]([C@H](O3)CO)OP(=O)(O4)O)N,329.20900000000006,-0.8174000000000001,154.84000000000003,3,10,2,2,4,0.5,22,6,5,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
SML0607,CC(C1CCCC(C1)(C)C)OC(C)(C)COC(=O)C2CC2,296.451,4.339700000000004,35.53,0,3,6,0,2,0.9444444444444444,21,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0608,C([C@@H](C(=O)O)O)O,106.07699999999997,-1.5757999999999999,77.76,3,3,2,0,0,0.6666666666666666,7,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SML0609,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC(=O)CC[C@]34CO,302.41400000000004,3.0598000000000023,54.370000000000005,1,3,1,0,4,0.7894736842105263,22,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0610,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C,288.431,4.167300000000004,34.14,0,2,0,0,4,0.8947368421052632,21,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0611,CC(=O)N[C@@H](CCC(=O)O)C(=O)O,189.167,-0.5594999999999994,103.7,3,3,5,0,0,0.5714285714285714,13,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SML0612,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O)O)O)O)O,342.297,-5.5545999999999935,197.36999999999998,8,11,8,0,1,0.9166666666666666,23,11,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
SML0613,C1C[C@H](N(C1)C(=O)[C@@H]2CCCN2C(=O)[C@H](CCCN=C(N)N)N)C(=O)NCC(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CO)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CC5=CC=CC=C5)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,1060.2279999999994,-3.9884000000000217,418.77999999999986,12,13,27,2,5,0.54,76,11,15,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0
SML0614,CC1=CNC(=O)N1,98.105,0.011419999999999875,48.65,2,1,0,1,1,0.25,7,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SML0615,C1=CC(=CC=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O,271.248,3.203300000000002,92.22000000000001,4,4,1,3,3,0.0,20,5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0616,C(C(=O)O)N,75.06700000000001,-0.9702999999999999,63.31999999999999,2,2,1,0,0,0.5,5,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
SML0617,C(CC(=O)O)C(=O)C(=O)O,146.09799999999998,-0.49509999999999993,91.67,2,3,4,0,0,0.4,10,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
SML0618,C(=O)(N)N,60.05599999999999,-0.9762,69.11,2,1,0,0,0,0.0,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SML0619,C1=C(NC=N1)C[C@@H](CO)N,141.17399999999998,-0.7282000000000002,74.92999999999999,3,3,3,1,1,0.5,10,1,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
SML0620,C12=C(NC(=NC1=O)N)NC(=O)N2,167.12800000000001,-1.4783000000000008,120.41999999999999,4,4,0,2,2,0.0,12,2,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
SML0621,C1CC(=O)NC1,85.106,-0.10360000000000008,29.1,1,1,0,0,1,0.75,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0622,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=CC(=O)CC[C@]34C,288.43100000000004,3.8792000000000035,37.3,1,2,0,0,4,0.8421052631578947,21,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0623,C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O,288.387,2.5800000000000023,60.69,3,3,0,1,4,0.6666666666666666,21,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0624,COC1=C(C=CC(=C1)CCC(=O)CC(=O)CCC2=CC(=C(C=C2)O)OC)O,372.41700000000003,3.2087000000000026,93.06000000000002,2,6,10,2,2,0.3333333333333333,27,6,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0
SML0625,C1=CC=C(C=C1)CC(=O)N[C@@H](CCC(=O)N)C(=O)O,264.28099999999995,0.06400000000000056,109.49,3,3,7,1,1,0.3076923076923077,19,4,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
SML0626,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C,288.43100000000004,3.8792000000000035,37.3,1,2,0,0,4,0.8421052631578947,21,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0627,CCCCCCCCCCCCCCCCCC(=O)NCCO,327.553,5.356400000000005,49.33,2,2,18,0,0,0.95,23,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0628,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C,286.41499999999996,4.087400000000003,34.14,0,2,0,0,4,0.7894736842105263,21,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0629,CCCCCCCCCCCCCCCC(=O)NCCO,299.499,4.576200000000004,49.33,2,2,16,0,0,0.9444444444444444,21,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0630,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,342.297,-5.397199999999994,189.52999999999997,8,11,4,0,2,1.0,23,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SML0631,C1=C(N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)O,288.212,-3.1536999999999984,162.08,5,8,3,1,2,0.5,20,8,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
SML0632,CC(=O)NC1=CC=C(C=C1)O,151.165,1.3505999999999998,49.33,2,2,1,1,1,0.125,11,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0633,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,304.47400000000005,6.216700000000006,37.3,1,1,14,0,0,0.55,22,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SML0634,CCCCCC1C(O1)C/C=C\CCCCCCCC(=O)O,296.45099999999996,5.095700000000004,49.83,1,2,14,0,1,0.8333333333333334,21,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
SML0635,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,300.44200000000006,5.602600000000005,37.3,1,1,5,0,1,0.45,22,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
