rank,taxid,pct_odorant,pct_background,odds_ratio,n_odorant,n_background,p,q,taxon
superkingdom,2759,96.35922330097087,89.63180880352506,3.061541030984729,397,137713,6.046464508891013e-07,1.813939352667304e-06,Eukaryota
superkingdom,2,3.6407766990291264,9.973770363765352,0.34104402833309333,15,15324,2.0997257010505725e-06,3.1495885515758587e-06,Bacteria
superkingdom,2157,0.0,0.04816360003384469,0.0,0,74,1.0,1.0,Archaea
kingdom,33090,83.49514563106796,61.3513144106793,3.1868409327194414,344,94262,1.5670851744345187e-22,1.0969596221041632e-21,Viridiplantae
kingdom,1783272,2.912621359223301,8.452711805939744,0.3249156849156849,12,12987,7.313468731638326e-06,1.7064760373822762e-05,Bacillati
kingdom,33208,10.679611650485437,15.409748572990635,0.6563411306257667,44,23676,0.0075197966335782875,0.013159644108762003,Metazoa
kingdom,4751,1.2135922330097086,10.00696419622111,0.11047961486985877,5,15375,4.1320695474019734e-13,1.4462243415906908e-12,Fungi
kingdom,3379134,0.7281553398058253,1.4898173037496014,0.4850048226823086,3,2289,0.3023507508784175,0.42329105122978455,Pseudomonadati
kingdom,3366610,0.0,0.03774984867517557,0.0,0,58,1.0,1.0,Methanobacteriati
kingdom,3384194,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Thermotogati
phylum,35493,83.49514563106796,61.051919059117566,3.2272772310135114,344,93802,5.795002517995174e-23,1.9123508309384072e-21,Streptophyta
phylum,201174,2.912621359223301,6.612732112754893,0.4236702755905512,12,10160,0.0013588483559742338,0.007473665957858286,Actinomycetota
phylum,3041,0.0,0.2993953515617373,0.0,0,460,0.6397094391294806,1.0,Chlorophyta
phylum,6040,0.4854368932038835,6.2384879233027215,0.07331475756072114,2,9585,2.25702622553345e-09,1.8620466360650962e-08,Porifera
phylum,1239,0.0,0.3950716921695098,0.0,0,607,0.4185434900112704,0.8632459481482452,Bacillota
phylum,4890,0.4854368932038835,7.296785405127471,0.061973975907808315,2,11211,2.935317803269244e-11,3.2288495835961683e-10,Ascomycota
phylum,1224,0.24271844660194175,1.013388179090489,0.23766148326293468,1,1557,0.13926033203612068,0.4157195105085057,Pseudomonadota
phylum,976,0.24271844660194175,0.06118078923218109,3.9744525547445257,1,94,0.2246829192867954,0.5296097383188749,Bacteroidota
phylum,5204,0.7281553398058253,2.58521377478961,0.2763925719646326,3,3972,0.011812529397132409,0.044468047962541925,Basidiomycota
phylum,6656,0.7281553398058253,0.43086896246493495,1.6950302484137125,3,662,0.26340711441361064,0.5794956517099433,Arthropoda
phylum,6073,0.0,4.209758986741993,0.0,0,6468,4.1674029503622145e-08,2.7504859472390617e-07,Cnidaria
phylum,7711,8.495145631067961,1.7443033525770781,5.229527099251752,35,2680,3.9100710229285316e-14,6.451617187832077e-13,Chordata
phylum,1117,0.0,1.4247313577579193,0.0,0,2189,0.005403669590347318,0.0254744423544945,Cyanobacteriota
phylum,2763,0.24271844660194175,1.3225464225509787,0.1815370136214725,1,2032,0.04971230453727321,0.16405060497300158,Rhodophyta
phylum,6447,0.4854368932038835,1.0322631034280767,0.46768062005966843,2,1586,0.4559586210947245,0.8850961468309358,Mollusca
phylum,2818505,0.24271844660194175,0.36578301647325295,0.6627399537626308,1,562,1.0,1.0,Myxococcota
phylum,7586,0.0,1.2639690711584648,0.0,0,1942,0.012127649444329617,0.044468047962541925,Echinodermata
phylum,1913637,0.0,0.09307290276810529,0.0,0,143,1.0,1.0,Mucoromycota
phylum,6231,0.4854368932038835,0.16596916227878913,2.9342515542802485,2,255,0.1511707310940021,0.4157195105085057,Nematoda
phylum,2605435,0.0,0.08200829194951934,0.0,0,126,1.0,1.0,Evosea
phylum,6157,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Platyhelminthes
phylum,544448,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Mycoplasmatota
phylum,10205,0.0,0.2167362001523011,0.0,0,333,1.0,1.0,Bryozoa
phylum,5878,0.0,0.03449555137559147,0.0,0,53,1.0,1.0,Ciliophora
phylum,4761,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Chytridiomycota
phylum,2836,0.24271844660194175,0.04360758381442695,5.577078113084214,1,67,0.16651569176232728,0.4226936790889846,Bacillariophyta
phylum,28890,0.0,0.03709898921525875,0.0,0,57,1.0,1.0,Methanobacteriota
phylum,6340,0.0,0.04100414597475967,0.0,0,63,1.0,1.0,Annelida
phylum,33682,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Euglenozoa
phylum,1297,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Deinococcota
phylum,2830,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Haptophyta
phylum,10219,0.0,0.04165500543467649,0.0,0,64,1.0,1.0,Hemichordata
phylum,74201,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Verrucomicrobiota
class,3398,81.79611650485437,57.66875158646993,3.298292477390035,337,88604,3.4063338988246983e-25,2.316307051200795e-23,Magnoliopsida
class,1760,2.912621359223301,6.608826955995392,0.4239383494189482,12,10154,0.0013570063304176442,0.015379405078066635,Actinomycetes
class,33103,0.0,0.213481902852717,0.0,0,328,1.0,1.0,Ulvophyceae
class,80999,0.24271844660194175,0.24407229746880757,0.9944395782643958,1,375,1.0,1.0,Homoscleromorpha
class,91061,0.0,0.36643387593316973,0.0,0,563,0.4129926537816595,1.0,Bacilli
class,147541,0.0,1.1494178062131044,0.0,0,1766,0.0174247520694611,0.1077166491566686,Dothideomycetes
class,28216,0.0,0.15034853524078545,0.0,0,231,1.0,1.0,Betaproteobacteria
class,768503,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Cytophagia
class,27929,0.0,0.056624773012763356,0.0,0,87,1.0,1.0,Calcarea
class,50557,0.4854368932038835,0.3423520759162474,1.4199851618288046,2,526,0.6553470817579344,1.0,Insecta
class,147547,0.0,0.2772661299245654,0.0,0,426,0.6345188333056337,1.0,Lecanoromycetes
class,2870,0.4854368932038835,1.0251036493689918,0.4709810298102981,2,1575,0.4549344607055338,1.0,Phaeophyceae
class,147545,0.4854368932038835,2.63012307752387,0.18059041169476284,2,4041,0.002820718388950128,0.027401264349801245,Eurotiomycetes
class,6042,0.24271844660194175,5.913058193344312,0.03871465357591924,1,9085,7.077274331883261e-10,1.604182181893539e-08,Demospongiae
class,147550,0.0,2.837747245237336,0.0,0,4360,1.6223016207116267e-05,0.00022063302041678122,Sordariomycetes
class,58019,1.2135922330097086,1.5496963740619487,0.7804517128330652,5,2381,0.8398945645633027,1.0,Pinopsida
class,1236,0.0,0.7120402491490012,0.0,0,1094,0.12850327206936463,0.5575370395823303,Gammaproteobacteria
class,6101,0.0,4.145974759670144,0.0,0,6370,6.533307046074836e-08,1.1106621978327221e-06,Anthozoa
class,40674,8.25242718446602,0.7536952545836777,11.844198627445605,34,1158,4.290878110198224e-24,1.4588985574673961e-22,Mammalia
class,186770,0.0,0.10543923250652487,0.0,0,162,1.0,1.0,Marchantiopsida
class,155619,0.7281553398058253,2.5272872828570128,0.28289572690689213,3,3883,0.016604695125585482,0.1077166491566686,Agaricomycetes
class,3028117,0.0,1.4182227631587512,0.0,0,2179,0.005372253792790702,0.045664157238720963,Cyanophyceae
class,1521260,0.0,0.2453740163886412,0.0,0,377,0.6311967143148245,1.0,Lycopodiopsida
class,28211,0.24271844660194175,0.15034853524078545,1.615866696158667,1,231,0.4629970910741587,1.0,Alphaproteobacteria
class,6658,0.0,0.021478362177255066,0.0,0,33,1.0,1.0,Branchiopoda
class,2806,0.0,1.313434390112143,0.0,0,2018,0.007862534332773915,0.05940581495873625,Florideophyceae
class,241806,0.4854368932038835,0.5486745247098794,0.8841825073055001,2,843,1.0,1.0,Polypodiopsida
class,7713,0.0,0.7797296329803506,0.0,0,1198,0.0838904574892479,0.44644406244723067,Ascidiacea
class,186771,0.0,0.6306828166593987,0.0,0,969,0.1945200347347565,0.7348534645535245,Jungermanniopsida
class,6448,0.4854368932038835,0.8656430816893708,0.5586392811296534,2,1330,0.593770476787538,1.0,Gastropoda
class,5257,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Ustilaginomycetes
class,186623,0.0,0.0774522757301016,0.0,0,119,1.0,1.0,Actinopteri
class,147549,0.0,0.03840070813509239,0.0,0,59,1.0,1.0,Pezizomycetes
class,32015,0.0,0.14774509740111819,0.0,0,227,1.0,1.0,Myxococcia
class,6854,0.0,0.031241254076007367,0.0,0,48,1.0,1.0,Arachnida
class,2864,0.0,0.2753135515448149,0.0,0,423,0.6341643965148236,1.0,Dinophyceae
class,3214,0.0,0.05076703787351197,0.0,0,78,1.0,1.0,Bryopsida
class,6074,0.0,0.06183164869209792,0.0,0,95,1.0,1.0,Hydrozoa
class,7618,0.0,0.03384469191567465,0.0,0,52,1.0,1.0,Ophiuroidea
class,6544,0.0,0.16011142713953777,0.0,0,246,1.0,1.0,Bivalvia
class,7705,0.0,0.43412325976451904,0.0,0,667,0.4317890087197126,1.0,Holothuroidea
class,8292,0.0,0.0872151676288539,0.0,0,134,1.0,1.0,Amphibia
class,2212703,0.0,0.07940485410985205,0.0,0,122,1.0,1.0,Mucoromycetes
class,119089,0.4854368932038835,0.16596916227878913,2.9342515542802485,2,255,0.1511707310940021,0.6046829243760083,Chromadorea
class,3372,0.0,0.10413751358669122,0.0,0,160,1.0,1.0,Gnetopsida
class,142796,0.0,0.08200829194951934,0.0,0,126,1.0,1.0,Eumycetozoa
class,147100,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Rhabditophora
class,7588,0.0,0.7263591572671713,0.0,0,1116,0.1311851857840777,0.5575370395823303,Asteroidea
class,4891,0.0,0.030590394616090547,0.0,0,47,1.0,1.0,Saccharomycetes
class,147548,0.0,0.25643862720722715,0.0,0,394,0.6317210561187782,1.0,Leotiomycetes
class,10206,0.0,0.2167362001523011,0.0,0,333,1.0,1.0,Gymnolaemata
class,35069,0.0,0.03840070813509239,0.0,0,59,1.0,1.0,Crinoidea
class,3296,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Cycadopsida
class,451435,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Chytridiomycetes
class,33849,0.0,0.019525783797504605,0.0,0,30,1.0,1.0,Bacillariophyceae
class,29811,0.0,0.10934438926602578,0.0,0,168,1.0,1.0,Ginkgoopsida
class,75966,0.0,0.07029282167101658,0.0,0,108,1.0,1.0,Trebouxiophyceae
class,33836,0.24271844660194175,0.022780081097088706,10.678345498783456,1,35,0.09191495403325338,0.44644406244723067,Coscinodiscophyceae
class,33829,0.0,0.028637816236340086,0.0,0,44,1.0,1.0,Spirotrichea
class,6341,0.0,0.03384469191567465,0.0,0,52,1.0,1.0,Polychaeta
class,7625,0.0,0.031241254076007367,0.0,0,48,1.0,1.0,Echinoidea
class,183963,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Halobacteria
class,188787,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Deinococci
class,117743,0.24271844660194175,0.022780081097088706,10.678345498783456,1,35,0.09191495403325338,0.44644406244723067,Flavobacteriia
class,186801,0.0,0.028637816236340086,0.0,0,44,1.0,1.0,Clostridia
class,3035,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Euglenida
class,33627,0.0,0.029288675696256906,0.0,0,45,1.0,1.0,Pterobranchia
class,60882,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Hexactinellida
order,3400,0.4854368932038835,1.4423045631756735,0.3333340670951836,2,2216,0.141074318095273,0.8154783753312121,Magnoliales
order,85011,2.1844660194174756,5.4223101605670285,0.38953080559827225,9,8331,0.0020706123319514957,0.04089459355604204,Kitasatosporales
order,3113,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Ulvales
order,81000,0.24271844660194175,0.24407229746880757,0.9944395782643958,1,375,1.0,1.0,Homosclerophorida
order,1385,0.0,0.32803316779807734,0.0,0,504,0.6491537635445825,1.0,Bacillales
order,92860,0.0,0.8806128492674576,0.0,0,1353,0.05701394630248997,0.4358808152803266,Pleosporales
order,4209,7.524271844660194,9.336578952506786,0.7900981530323697,31,14345,0.23468808159178206,1.0,Asterales
order,80840,0.0,0.12691759468377994,0.0,0,195,1.0,1.0,Burkholderiales
order,768507,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Cytophagales
order,72025,2.1844660194174756,4.302181030050181,0.4967648085651111,9,6610,0.037167085139835174,0.31620239537949363,Fabales
order,41937,8.009708737864077,4.421288311214959,1.8822923022962874,33,6793,0.0011048671630220505,0.026185351763622598,Sapindales
order,1538097,0.24271844660194175,0.25643862720722715,0.9463670384230612,1,394,1.0,1.0,Boraginales
order,4143,8.25242718446602,5.251134122608905,1.6229607857024813,34,8068,0.010467723647245878,0.11813573830463205,Lamiales
order,3646,0.970873786407767,4.389396197679035,0.21355075244807295,4,6744,0.00014423321924786402,0.004272909120217972,Malpighiales
order,82956,0.24271844660194175,0.5851226544652213,0.4133925502518343,1,899,0.7381864665547251,1.0,Austrobaileyales
order,45126,0.0,0.051417897333428796,0.0,0,79,1.0,1.0,Clathrinida
order,1802790,0.0,0.03579727029542511,0.0,0,55,1.0,1.0,Icacinales
order,3524,1.2135922330097086,1.5197568389057752,0.7960687960687961,5,2335,0.8388739506197458,1.0,Caryophyllales
order,7399,0.4854368932038835,0.090469464928438,5.38705035971223,2,139,0.05522567216013482,0.4358808152803266,Hymenoptera
order,5197,0.0,0.16271486497920504,0.0,0,250,1.0,1.0,Lecanorales
order,2873,0.0,0.4334724003046022,0.0,0,666,0.4315216948219096,1.0,Dictyotales
order,5042,0.4854368932038835,2.5097140774392583,0.18948866511486692,2,3856,0.0038934693261673224,0.06509386457912994,Eurotiales
order,4069,5.58252427184466,1.7495102282564126,3.3204463903170525,23,2688,1.7023082357930218e-06,8.068941037658924e-05,Solanales
order,6049,0.0,1.0726163899429195,0.0,0,1648,0.02623285192079172,0.25149832548895656,Haplosclerida
order,5139,0.0,0.3260805894183269,0.0,0,501,0.6484266192854835,1.0,Sordariales
order,41768,0.24271844660194175,1.9968368230248044,0.11941412334212037,1,3068,0.004166350797693504,0.06509386457912994,Ranunculales
order,16736,0.7281553398058253,0.507019519275203,1.4393476684734676,3,779,0.4706465486379814,1.0,Piperales
order,1446379,0.7281553398058253,0.8962334763054614,0.8110860752885778,3,1377,1.0,1.0,Cupressales
order,73496,4.611650485436893,2.145883639345756,2.2046212108933947,19,3297,0.0019270726124726231,0.04089459355604204,Asparagales
order,3744,3.6407766990291264,1.7787989039526695,2.086311441187612,15,2733,0.013066879767828426,0.1407659320443335,Rosales
order,72274,0.0,0.3072056650807391,0.0,0,472,0.6420086930489486,1.0,Pseudomonadales
order,3432,0.24271844660194175,0.7309151734865891,0.3304495908378886,1,1123,0.3816690465857384,1.0,Laurales
order,41946,0.0,0.5050669408954525,0.0,0,776,0.28055817593750476,1.0,Saxifragales
order,3028843,0.0,3.1696855697949142,0.0,0,4870,3.212603854881532e-06,0.00012689785226782053,Malacalcyonacea
order,9443,7.524271844660194,0.6469543031573193,12.49523122989908,31,994,8.37866418995293e-23,1.9857434130188443e-20,Primates
order,41945,3.1553398058252426,1.3407704874286495,2.397473051560941,13,2060,0.004394522503232401,0.06509386457912994,Ericales
order,3699,5.097087378640777,0.7790787735204338,6.84013101808229,21,1197,3.165093926073445e-11,2.500424201598022e-09,Brassicales
order,403666,0.0,0.14644337848128453,0.0,0,225,1.0,1.0,Zygophyllales
order,28908,0.0,0.0969780595276062,0.0,0,149,1.0,1.0,Marchantiales
order,5303,0.0,1.006228725031404,0.0,0,1546,0.040406331999094026,0.33021726495811327,Polyporales
order,41944,4.12621359223301,0.9059963682042137,4.70730939909792,17,1392,3.9148336209950554e-07,2.3195389204395703e-05,Myrtales
order,3009,0.24271844660194175,0.4868428760177815,0.4973359615910067,1,748,0.7283080856200281,1.0,Fucales
order,4055,4.368932038834951,4.204552111062658,1.0408818028948155,18,6460,0.8058836542889412,1.0,Gentianales
order,27925,0.0,0.6788464166932434,0.0,0,1043,0.12393383057566085,0.7938464282819357,Poecilosclerida
order,4667,0.0,0.4028820056885117,0.0,0,619,0.42070737484334514,1.0,Liliales
order,88639,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Pertusariales
order,6125,0.0,0.06378422707184837,0.0,0,98,1.0,1.0,Scleractinia
order,4036,4.12621359223301,2.0092031527632237,2.0990039897815667,17,3087,0.006922210073015676,0.08634546248972186,Apiales
order,1161,0.0,0.4386792759839368,0.0,0,674,0.43370026906134174,1.0,Nostocales
order,452342,0.0,0.3026496488613214,0.0,0,465,0.640640138412182,1.0,Russulales
order,4618,2.4271844660194173,0.604648438262726,4.0891880746964855,10,929,0.0002627247386346416,0.006918418117378896,Zingiberales
order,91883,0.0,0.15295197308045275,0.0,0,235,1.0,1.0,Aquifoliales
order,3028851,0.0,0.7953502600183542,0.0,0,1222,0.08536838914955946,0.5970435401259251,Scleralcyonacea
order,3249,0.0,0.1998138541944638,0.0,0,307,1.0,1.0,Lycopodiales
order,1779162,0.0,0.35406754619475017,0.0,0,544,0.41186853678048857,1.0,Suberitida
order,356,0.0,0.05206875679334561,0.0,0,80,1.0,1.0,Hyphomicrobiales
order,84337,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Diplostraca
order,35203,0.0,0.11390040548544353,0.0,0,175,1.0,1.0,Plocamiales
order,388450,0.0,0.04035328651484285,0.0,0,62,1.0,1.0,Peltigerales
order,1446378,0.0,0.16401658389903867,0.0,0,252,1.0,1.0,Araucariales
order,3268,0.24271844660194175,0.38595965973067436,0.6279669953184558,1,593,1.0,1.0,Polypodiales
order,91347,0.0,0.2421197190890571,0.0,0,372,1.0,1.0,Enterobacterales
order,32436,0.0,0.6092044544821437,0.0,0,936,0.18929739640277338,1.0,Aplousobranchia
order,71239,1.6990291262135921,0.6801481356130771,2.523919900762006,7,1045,0.024337683493641776,0.25078395599970005,Cucurbitales
order,3502,0.7281553398058253,0.4217569300260995,1.7318097437290592,3,648,0.2534005161691346,1.0,Fagales
order,139380,0.0,0.12756845414369675,0.0,0,196,1.0,1.0,Hymenochaetales
order,3199,0.0,0.4315198219248518,0.0,0,663,0.43072847848031576,1.0,Jungermanniales
order,1150,0.0,0.6039975788028091,0.0,0,928,0.1882193570249572,1.0,Oscillatoriales
order,233875,0.0,0.9352850439004706,0.0,0,1437,0.03735724502373764,0.31620239537949363,Celastrales
order,85008,0.0,0.3774984867517557,0.0,0,580,0.41467079929611983,1.0,Micromonosporales
order,5267,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Ustilaginales
order,85012,0.0,0.21478362177255064,0.0,0,330,1.0,1.0,Streptosporangiales
order,1779151,0.0,0.322175432658826,0.0,0,495,0.6470061000609386,1.0,Verongiida
order,41938,2.4271844660194173,0.8526258924910344,2.8926550453837683,10,1310,0.0033097883042706167,0.06033998677785663,Malvales
order,4199,0.970873786407767,0.4744765462793619,2.056456601845128,4,729,0.13510047047504223,0.8142068056992411,Dipsacales
order,5592,0.0,0.05206875679334561,0.0,0,80,1.0,1.0,Microascales
order,7720,0.0,0.12366329738419583,0.0,0,190,1.0,1.0,Stolidobranchia
order,400718,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Pelliales
order,5338,0.7281553398058253,0.8715008168286222,0.8343123631655927,3,1339,1.0,1.0,Agaricales
order,2802,0.0,0.7979536978580215,0.0,0,1226,0.0856518158830441,0.5970435401259251,Ceramiales
order,69554,0.0,0.04100414597475967,0.0,0,63,1.0,1.0,Cephalaspidea
order,5185,0.0,0.03840070813509239,0.0,0,59,1.0,1.0,Pezizales
order,9989,0.0,0.08265915140943617,0.0,0,127,1.0,1.0,Rodentia
order,29,0.0,0.14774509740111819,0.0,0,227,1.0,1.0,Myxococcales
order,37989,0.0,0.6319845355792324,0.0,0,971,0.19487555870241347,1.0,Xylariales
order,5125,0.0,1.458576049673594,0.0,0,2241,0.005658502951695713,0.07450362219732688,Hypocreales
order,1779164,0.24271844660194175,0.9033929303645464,0.26689490032745045,1,1388,0.2843560009184954,1.0,Tetractinellida
order,1446380,0.4854368932038835,0.48944631385744874,0.9917682926829269,2,752,1.0,1.0,Pinales
order,91812,0.24271844660194175,0.05727563247268017,4.245603848706039,1,88,0.21211719338395965,1.0,Acorales
order,33183,0.0,0.10153407574702394,0.0,0,156,1.0,1.0,Onygenales
order,28017,0.0,0.2167362001523011,0.0,0,333,1.0,1.0,Gigartinales
order,3031712,0.24271844660194175,0.20632244879363199,1.1768326847651722,1,317,0.5736383279967362,1.0,Polyangiales
order,16360,0.4854368932038835,0.22064135691180203,2.2059716526368804,2,339,0.23181623828471185,1.0,Alismatales
order,41934,0.0,0.20567158933371518,0.0,0,316,1.0,1.0,Cornales
order,38820,1.6990291262135921,0.5708037463470513,3.0107183580387686,7,877,0.010407423062750804,0.11813573830463205,Poales
order,232378,0.4854368932038835,0.15620627038003684,3.117947154471545,2,240,0.13741887016020946,0.8142068056992411,Proteales
order,3226,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Bryales
order,7041,0.0,0.07615055681026796,0.0,0,117,1.0,1.0,Coleoptera
order,70849,0.24271844660194175,0.33193832455757827,0.7305615190114976,1,510,1.0,1.0,Nudibranchia
order,6479,0.0,0.029939535156173726,0.0,0,46,1.0,1.0,Neogastropoda
order,85007,0.24271844660194175,0.1549045514602032,1.568269643623873,1,238,0.4729849163899506,1.0,Mycobacteriales
order,6497,0.0,0.2291025298907207,0.0,0,352,1.0,1.0,Aplysiida
order,7088,0.0,0.06248250815201473,0.0,0,96,1.0,1.0,Lepidoptera
order,56487,0.0,0.04621102165409423,0.0,0,71,1.0,1.0,Thelephorales
order,406427,0.0,0.03449555137559147,0.0,0,53,1.0,1.0,Anthoathecata
order,2886,0.0,0.0741979784305175,0.0,0,114,1.0,1.0,Laminariales
order,31468,0.0,0.031241254076007367,0.0,0,48,1.0,1.0,Gracilariales
order,41943,0.4854368932038835,0.07159454059085021,6.808558758314856,2,110,0.03656652857073643,0.31620239537949363,Geraniales
order,2783457,0.0,0.031241254076007367,0.0,0,48,1.0,1.0,Amphilepidida
order,41947,0.24271844660194175,0.2102276055531329,1.1549268189796087,1,323,0.580448314084818,1.0,Santalales
order,2942,0.0,0.027986956776423266,0.0,0,43,1.0,1.0,Prorocentrales
order,85823,0.0,0.027336097316506446,0.0,0,42,1.0,1.0,Blattodea
order,33104,0.0,0.16011142713953777,0.0,0,246,1.0,1.0,Bryopsidales
order,186826,0.0,0.03840070813509239,0.0,0,59,1.0,1.0,Lactobacillales
order,7707,0.0,0.17963721093704235,0.0,0,276,1.0,1.0,Dendrochirotida
order,8342,0.0,0.08200829194951934,0.0,0,126,1.0,1.0,Anura
order,403667,4.368932038834951,0.1353787676626986,33.70058082780164,18,208,3.744200995500553e-21,4.436878179668156e-19,Vitales
order,1028384,0.0,0.07549969735035114,0.0,0,116,1.0,1.0,Glomerellales
order,4827,0.0,0.07940485410985205,0.0,0,122,1.0,1.0,Mucorales
order,7147,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Diptera
order,68889,0.0,0.10739181088627532,0.0,0,165,1.0,1.0,Boletales
order,40550,0.24271844660194175,0.23365854611013845,1.0388684437034477,1,359,0.6190889124249568,1.0,Pandanales
order,6236,0.4854368932038835,0.16596916227878913,2.9342515542802485,2,255,0.1511707310940021,0.853034839744726,Rhabditida
order,3385,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Ephedrales
order,211104,0.0,0.021478362177255066,0.0,0,33,1.0,1.0,Liceales
order,2448547,0.0,0.03970242705492603,0.0,0,61,1.0,1.0,Siphonariida
order,451869,0.0,0.08656430816893708,0.0,0,133,1.0,1.0,Botryosphaeriales
order,6163,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Polycladida
order,186798,0.0,0.14579251902136772,0.0,0,224,1.0,1.0,Porellales
order,38074,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Ostropales
order,71243,0.0,0.08851688654868754,0.0,0,136,1.0,1.0,Oxalidales
order,1802789,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Metteniusales
order,280577,0.0,0.17963721093704235,0.0,0,276,1.0,1.0,Buxales
order,119428,0.0,1.4162701847790007,0.0,0,2176,0.005363919417289552,0.07450362219732688,Dictyoceratida
order,232392,0.0,0.03449555137559147,0.0,0,53,1.0,1.0,Crossosomatales
order,44927,0.0,0.0839608703292698,0.0,0,129,1.0,1.0,Zoantharia
order,40551,0.0,0.057926491932596996,0.0,0,89,1.0,1.0,Arecales
order,7591,0.0,0.023430940557005526,0.0,0,36,1.0,1.0,Velatida
order,1302181,0.0,0.020827502717338246,0.0,0,32,1.0,1.0,Caliciales
order,261008,0.0,0.11390040548544353,0.0,0,175,1.0,1.0,Chloranthales
order,500008,0.0,0.027336097316506446,0.0,0,42,1.0,1.0,Leptothecata
order,2790996,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Mycoplasmoidales
order,4892,0.0,0.029939535156173726,0.0,0,46,1.0,1.0,Saccharomycetales
order,5114,0.0,0.22714995151097023,0.0,0,349,1.0,1.0,Diaporthales
order,5178,0.0,0.20371901095396472,0.0,0,313,1.0,1.0,Helotiales
order,261007,0.24271844660194175,0.03254297299584101,7.47411192214112,1,50,0.12767895588687106,0.7963134880312748,Nymphaeales
order,1118,0.0,0.30330050832123817,0.0,0,466,0.640831020522715,1.0,Chroococcales
order,452339,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Gloeophyllales
order,1890424,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Synechococcales
order,40548,0.0,0.18224064877670965,0.0,0,280,1.0,1.0,Dioscoreales
order,71187,0.0,0.0774522757301016,0.0,0,119,1.0,1.0,Canellales
order,106218,0.0,0.03254297299584101,0.0,0,50,1.0,1.0,Pectinida
order,85010,0.0,0.34170121645633056,0.0,0,525,0.6545383355450288,1.0,Pseudonocardiales
order,2726946,0.0,0.06248250815201473,0.0,0,96,1.0,1.0,Cladosporiales
order,693761,0.0,0.023430940557005526,0.0,0,36,1.0,1.0,Gleicheniales
order,13827,0.0,0.03319383245575783,0.0,0,51,1.0,1.0,Ophioglossales
order,40984,0.0,0.07549969735035114,0.0,0,116,1.0,1.0,Gonyaulacales
order,51985,0.0,0.04490930273426059,0.0,0,69,1.0,1.0,Ctenostomatida
order,3378,0.0,0.07875399464993524,0.0,0,121,1.0,1.0,Gnetales
order,135622,0.0,0.04686188111401105,0.0,0,72,1.0,1.0,Alteromonadales
order,55648,0.0,0.07615055681026796,0.0,0,117,1.0,1.0,Paxillosida
order,85006,0.4854368932038835,0.05987907031234745,8.141622481442205,2,92,0.026529359228792886,0.25149832548895656,Micrococcales
order,6580,0.0,0.03905156759500921,0.0,0,60,1.0,1.0,Venerida
order,208471,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Trichiida
order,2726947,0.0,0.06313336761193156,0.0,0,97,1.0,1.0,Mycosphaerellales
order,2058949,0.0,0.021478362177255066,0.0,0,33,1.0,1.0,Dictyosteliales
order,1779152,0.0,0.39246825432984256,0.0,0,603,0.41788092118074704,1.0,Axinellida
order,10207,0.0,0.17182689741804053,0.0,0,264,1.0,1.0,Cheilostomatida
order,639021,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Magnaporthales
order,41166,0.0,0.4315198219248518,0.0,0,663,0.43072847848031576,1.0,Valvatida
order,6103,0.0,0.024081800016922346,0.0,0,37,1.0,1.0,Actiniaria
order,3255,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Equisetales
order,55644,0.0,0.054021335173096076,0.0,0,83,1.0,1.0,Spinulosida
order,7581,0.0,0.03319383245575783,0.0,0,51,1.0,1.0,Comatulida
order,119424,0.0,0.1620640055192882,0.0,0,249,1.0,1.0,Dendroceratida
