cluster,n,tag,obs,tag_total,exp,obs_exp,p,fdr
1,100,acidic,0,9,1.573,0.0,1.0,1.0
1,100,sharp,3,19,3.322,0.903,0.6744194382092072,1.0
1,100,dairy,3,26,4.545,0.66,0.863336203718102,1.0
1,100,cognac,0,11,1.923,0.0,1.0,1.0
1,100,brandy,0,8,1.399,0.0,1.0,1.0
1,100,clean,3,20,3.497,0.858,0.7097586934475051,1.0
1,100,creamy,7,43,7.517,0.931,0.6521976864330408,1.0
1,100,milky,2,13,2.273,0.88,0.6944378799527816,1.0
1,100,odorless,0,14,2.448,0.0,1.0,1.0
1,100,banana,5,28,4.895,1.021,0.5600295542756395,1.0
1,100,apricot,0,13,2.273,0.0,1.0,1.0
1,100,pineapple,1,29,5.07,0.197,0.9967489695899047,1.0
1,100,orris,3,11,1.923,1.56,0.2988153681798545,1.0
1,100,violet,3,9,1.573,1.907,0.19645121671985072,1.0
1,100,smoky,0,16,2.797,0.0,1.0,1.0
1,100,savory,3,19,3.322,0.903,0.6744194382092072,1.0
1,100,phenolic,4,40,6.993,0.572,0.9429283438618762,1.0
1,100,clove,2,9,1.573,1.271,0.48553605547486783,1.0
1,100,muguet,2,5,0.874,2.288,0.21160952458661036,1.0
1,100,lily,3,10,1.748,1.716,0.24677149060615916,1.0
1,100,coffee,5,24,4.196,1.192,0.4127015881538823,1.0
1,100,beefy,2,6,1.049,1.907,0.2827125616909925,1.0
1,100,brown,1,7,1.224,0.817,0.7415270069650008,1.0
1,100,ripe,1,14,2.448,0.409,0.9344239042661716,1.0
1,100,tropical,7,43,7.517,0.931,0.6521976864330408,1.0
1,100,mushroom,3,17,2.972,1.009,0.5947546585496348,1.0
1,100,vegetable,7,45,7.867,0.89,0.7024470434675465,1.0
1,100,musk,7,34,5.944,1.178,0.38200377064662183,1.0
1,100,natural,2,9,1.573,1.271,0.48553605547486783,1.0
1,100,animal,3,28,4.895,0.613,0.8958486035110154,1.0
1,100,vanilla,3,17,2.972,1.009,0.5947546585496348,1.0
1,100,hawthorn,2,5,0.874,2.288,0.21160952458661036,1.0
1,100,caramellic,3,21,3.671,0.817,0.742124557242645,1.0
1,100,meaty,9,39,6.818,1.32,0.22555759293424893,1.0
1,100,popcorn,1,5,0.874,1.144,0.6188360098207992,1.0
1,100,fishy,0,12,2.098,0.0,1.0,1.0
1,100,warm,3,13,2.273,1.32,0.4036236062635906,1.0
1,100,ketonic,2,12,2.098,0.953,0.6496972224621371,1.0
1,100,chemical,1,6,1.049,0.953,0.6860606994467606,1.0
1,100,lemon,1,12,2.098,0.477,0.9027756890758851,1.0
1,100,garlic,2,19,3.322,0.602,0.8738338070538882,1.0
