column,category,n_odorant,n_background,pct_odorant,pct_background,odds_ratio,ci_lo,ci_hi,p,q
annotation_level,1,11,236819,0.3699966363942146,32.68231556605011,0.007649340278704518,0.0042314781941059434,0.013827888037072637,0.0,0.0
annotation_level,3,925,159433,31.113353514968047,22.002624863892112,1.6010956355883035,1.4811890391380438,1.730709022659058,1.829364118224717e-30,1.829364118224717e-30
annotation_level,0,600,74486,20.181634712411704,10.279474861615023,2.2068580039799435,2.0171548246655737,2.4144018050462637,5.65002865118507e-57,8.475042976777605e-57
annotation_level,5,820,51184,27.581567440296,7.063671580121142,5.011004984865945,4.621439741068276,5.433408713568332,1.3964035728042242e-252,4.1892107184126724e-252
annotation_level,4,425,56315,14.29532458795829,7.771777606957683,1.9793973292470268,1.7855695783761136,2.194265535478881,3.9096506044507326e-33,4.691580725340879e-33
annotation_level,2,192,146372,6.458123107971746,20.200135521363936,0.2727395442995196,0.23560469499670667,0.31572740528684884,2.8340944116892414e-98,5.668188823378482e-98
chemical_super_class,Phenylpropanoids and polyketides,21,79327,0.7063572149344097,10.947559304397268,0.057867065837701126,0.03767012245637547,0.08889265790263191,7.384573552674906e-116,7.01534487504116e-115
chemical_super_class,Lipids and lipid-like molecules,673,234150,22.63706693575513,32.313978987288316,0.6129086835826161,0.5623805492862769,0.6679766127895528,3.9268232175026485e-31,1.4921928226510064e-30
chemical_super_class,Organoheterocyclic compounds,438,134303,14.732593340060545,18.534547597393903,0.7594297923969235,0.6860674089830693,0.8406369432923565,5.1138776353517195e-08,9.716367507168267e-08
chemical_super_class,Benzenoids,422,64134,14.194416414396233,8.85084231633888,1.7036094813098168,1.5363837794133495,1.8890366480677812,2.1789571046788034e-21,6.900030831482878e-21
chemical_super_class,Organic acids and derivatives,229,62946,7.702657248570468,8.68689182717852,0.8772433558441828,0.7664140510320786,1.0040994216330636,0.05832456205786741,0.07915476279282006
chemical_super_class,Organic Polymers,0,4466,0.0,0.6163323944361718,0.0271115138460182,0.0016951338960051246,0.4336142323359068,2.1889671390999253e-08,4.621152849210953e-08
chemical_super_class,Alkaloids and derivatives,3,20262,0.10090817356205853,2.7962666762350454,0.03511309920845011,0.011317282988508537,0.10894220258293137,5.977903951657408e-32,2.8395043770372686e-31
chemical_super_class,Organic oxygen compounds,372,34045,12.512613521695258,4.698395962512196,2.9010364361030407,2.600961012051412,3.235731856264779,1.9043283656960092e-63,1.2060746316074726e-62
chemical_super_class,"Lignans, neolignans and related compounds",0,7262,0.0,1.002195666904496,0.016609077256442232,0.0010385362978256572,0.26562523417624084,1.7825873723941111e-13,4.233645009436014e-13
chemical_super_class,Organohalogen compounds,0,657,0.0,0.09066958870232084,0.1851468708701259,0.011565819321937095,2.963850881535111,0.12283519637400894,0.14586679569413563
chemical_super_class,"Nucleosides, nucleotides, and analogues",3,1900,0.10090817356205853,0.26221037828677257,0.3842153110047847,0.12373610388943487,1.1930342120874553,0.10174207251350087,0.12887329185043445
chemical_super_class,"Organic 1,3-dipolar compounds",0,120,0.0,0.01656065547074353,1.0109905827897465,0.06285937352374135,16.260135938254525,1.0,1.0
chemical_super_class,Hydrocarbons,36,1353,1.2108980827447022,0.18672139043263333,6.552285353849917,4.696689693611549,9.141000610850012,9.412202495497986e-18,2.554740677349453e-17
chemical_super_class,Organosulfur compounds,131,806,4.406323578876556,0.11123240257849405,41.393539044778514,34.28989179794806,49.96880960569657,4.900838606662612e-153,9.311593352658963e-152
chemical_super_class,Organic nitrogen compounds,30,2704,1.0090817356205852,0.37316676994075426,2.721475037547726,1.8956068010441751,3.907153306221335,2.0184446269168097e-06,3.4864043555835803e-06
chemical_super_class,Hydrocarbon derivatives,6,645,0.20181634712411706,0.08901352315524648,2.269817606069869,1.0151397642699165,5.075234116683525,0.053124919182154,0.07764411265084047
chemical_super_class,Organometallic compounds,0,89,0.0,0.012282486140801453,1.3612243345078923,0.08446752464147154,21.93661643005823,1.0,1.0
chemical_super_class,Organic salts,5,66,0.16818028927009754,0.009108360508908942,18.493807686024667,7.445452181525899,45.93689065337197,1.1814706098301008e-05,1.8706617988976595e-05
chemical_super_class,Organophosphorus compounds,0,46,0.0,0.006348251263785021,2.620146418814221,0.1614317970913098,42.52673500340135,1.0,1.0
chemical_class,Flavonoids,3,27031,0.10090817356205853,3.730425650247237,0.026067265081729955,0.008401901302021439,0.0808748263536129,4.348128215241153e-44,1.6957700039440496e-42
chemical_class,Prenol lipids,259,102281,8.711738984191053,14.115336685025992,0.580649821203982,0.51107251819845,0.6596993633167709,3.222431628301565e-19,5.8648255635088484e-18
chemical_class,Benzofurans,8,4293,0.2690884628321561,0.5924574494658499,0.4527176874075174,0.22604504002995582,0.9066923320434278,0.01616651006964677,0.05586654745586795
chemical_class,Benzene and substituted derivatives,280,32543,9.418096199125463,4.49111175820339,2.2111163978661885,1.9540956934228015,2.50194283799331,7.073098745553423e-30,2.4136949469201055e-28
chemical_class,Carboxylic acids and derivatives,179,53208,6.020854355869492,7.342994635727682,0.8084100019620195,0.6948509568201322,0.9405279288424483,0.005333571606156598,0.021732314156429122
chemical_class,Glycerolipids,9,45012,0.30272452068617556,6.211901867075899,0.045844522432344624,0.023828294805411765,0.08820271254040457,4.844189239575013e-68,4.408212208013262e-66
chemical_class,Steroids and steroid derivatives,9,58287,0.30272452068617556,8.043924378526903,0.03471177002198183,0.018042166401855273,0.06678283257242636,2.4579417445651634e-92,3.355090481331448e-90
chemical_class,Furans,67,879,2.2536158762193073,0.12130680132319638,18.983089398811607,14.768336314118272,24.400695884666305,8.151423577025126e-59,3.708897727546432e-57
chemical_class,Polypeptides,0,4459,0.0,0.6153663562003784,0.02715433426556928,0.0016978108080146319,0.43429919630946046,2.170124111992074e-08,1.9111092986252778e-07
chemical_class,Cytochalasans,0,581,0.0,0.08018117357084993,0.209366891057306,0.013077003478459054,3.3520290136198048,0.18471485107156776,0.48487648406286543
chemical_class,Isoquinolines and derivatives,1,3209,0.03363605785401951,0.44285952838013326,0.07564106166749221,0.01064828574317511,0.5373231286409208,6.754925330458723e-05,0.0003923605564287726
chemical_class,Organooxygen compounds,368,33911,12.378069290279178,4.679903230569866,2.877316874005349,2.578393841805855,3.2108951934346472,5.409140840385524e-62,3.69173862356312e-60
chemical_class,Stilbenes,0,2569,0.0,0.3545360325361678,0.04725143450286181,0.0029540340907955663,0.7558132350385105,6.238247515330787e-05,0.0003702264286272402
chemical_class,Quinolidines,0,300,0.0,0.04140163867685883,0.40530481818459063,0.025287063476700348,6.496285968317566,0.6395748506817404,1.0
chemical_class,Coumarins and derivatives,7,15184,0.23545240497813658,2.095474938898082,0.11026741336836803,0.05251316236657547,0.23154009210250237,7.831171692549381e-19,1.336193670041238e-17
chemical_class,Diazanaphthalenes,3,4807,0.10090817356205853,0.6633922570655346,0.15125290769143485,0.048737121820558435,0.4694048649270767,7.071398822694205e-06,4.7085167770622394e-05
chemical_class,Isoindoles and derivatives,0,2273,0.0,0.3136864157083337,0.05342526234875333,0.00333988815000567,0.854597078955556,0.0001875212045079594,0.0010080061727916333
chemical_class,Cinnamic acids and derivatives,1,4365,0.03363605785401951,0.602393842748296,0.05551963418789188,0.007816346247850974,0.3943568622238064,5.76846226497375e-07,4.374417217605094e-06
chemical_class,Anthracenes,0,4924,0.0,0.6795388961495096,0.02457438582047467,0.0015365233967168258,0.39303042162842033,3.3351607009464263e-09,3.139651280546119e-08
chemical_class,Glycerophospholipids,0,6241,0.0,0.8612920899409199,0.01935353789578242,0.0012101236955334202,0.309521605490405,1.8384998642618683e-11,2.0076418517739604e-10
chemical_class,Benzodioxoles,11,1924,0.3699966363942146,0.2655225093809213,1.3949273963622377,0.7703629086550803,2.5258516723228523,0.2785847872337889,0.6621105737882711
chemical_class,Depsides and depsidones,5,923,0.16818028927009754,0.127379041662469,1.3208532764073555,0.5480687596906358,3.1832746292287064,0.4379070414051105,0.9056713810878422
chemical_class,Pyridines and derivatives,33,4754,1.1099899091826437,0.6560779675659563,1.6996224446867514,1.2045757162671196,2.398119450253291,0.004262007859945193,0.0176292143297733
chemical_class,Peptidomimetics,1,5933,0.03363605785401951,0.8187864075660115,0.040757730049255717,0.005738428072341614,0.2894856462128903,1.1565839107483511e-09,1.1276693129796423e-08
chemical_class,Benzazepines,0,982,0.0,0.13552136393558456,0.12384673607536632,0.007739197634580391,1.981861009465364,0.039304242663188854,0.1292778102054284
chemical_class,Indoles and derivatives,7,13824,0.23545240497813658,1.9077875102296549,0.12134766454228166,0.057788992815799745,0.2548107342310382,1.5664343807656953e-16,2.375758810827971e-15
chemical_class,Phenanthrenes and derivatives,0,2276,0.0,0.3141004320951023,0.0533546362810729,0.0033354742904376827,0.8534669929391163,0.00018830884546656887,0.0010080061727916333
chemical_class,Organic phosphonic acids and derivatives,0,147,0.0,0.020286802951660826,0.8258971194705776,0.05140497544491642,13.26926131266644,1.0,1.0
chemical_class,Benzopyrans,2,12601,0.06727211570803902,1.739006829890327,0.038037083121658724,0.009507485583247518,0.15217690100454284,6.193962376653826e-20,1.207822663447496e-18
chemical_class,Macrolides and analogues,0,1219,0.0,0.16822865849030305,0.099745441712026,0.006233958961285325,1.5959606414020804,0.011928653914246131,0.043408657980717934
chemical_class,Halohydrins,0,125,0.0,0.01725068278202451,0.9707053742320109,0.06036839965124787,15.608645069381609,1.0,1.0
chemical_class,Diazinanes,1,2254,0.03363605785401951,0.311064311925466,0.10783207601022737,0.015177976472536683,0.7660939939994598,0.002317560110868577,0.0100427604804305
chemical_class,Tetrahydroisoquinolines,0,3034,0.0,0.41870857248529897,0.039984963015562605,0.0024998568943669407,0.6395555165411918,9.582797744324337e-06,6.228818533810818e-05
chemical_class,Aporphines,0,1186,0.0,0.16367447823584858,0.10252432801022035,0.006407534465511589,1.640449675381968,0.018636865669586652,0.06281313984934761
chemical_class,Anthracyclines,0,761,0.0,0.10502215677696523,0.15983792486950554,0.009986247903760953,2.5583344688416876,0.08318668329573799,0.26103407516938476
chemical_class,Diarylheptanoids,1,3342,0.03363605785401951,0.46121425486020734,0.0726174194738364,0.010222760096475656,0.515838145596032,3.079673334630157e-05,0.00018683351563422956
chemical_class,Quinuclidines,0,603,0.0,0.08321729374048625,0.20172849677815455,0.012600458374437967,3.229595718115219,0.1881458678371899,0.48917925637669374
chemical_class,Lactones,43,5632,1.4463504877228388,0.7772467634268965,1.8734977965986659,1.3848485276671512,2.5345688887526365,0.00021297231821341544,0.0011181046706204311
chemical_class,Purine nucleotides,2,330,0.06727211570803902,0.045541802544544714,1.4774721295757984,0.3677942937811944,5.9351760769075295,0.3933754805524431,0.9006044867133435
chemical_class,Benzimidazoles,0,1240,0.0,0.17112677319768316,0.09805403867441996,0.00612830742796802,1.568882536226252,0.012084461562397668,0.043408657980717934
chemical_class,Dibenzocycloheptenes,0,103,0.0,0.014214562612388197,1.1770746261867104,0.07311688413790303,18.949175583021777,1.0,1.0
chemical_class,Isoflavonoids,0,10010,0.0,1.381434677184523,0.012003530478301298,0.0007505792375521966,0.1919647343475689,2.0891805041342674e-18,3.3549781036979705e-17
chemical_class,Fatty Acyls,395,18605,13.286242852337706,2.5675916252765285,5.814222800622721,5.224760422053208,6.470188878439804,1.3487062433891677e-152,3.681968044452428e-150
chemical_class,Azoles,49,6082,1.648166834846956,0.8393492214421847,1.9797729592513802,1.491116573301053,2.6285677728776933,1.825407056963405e-05,0.00011325821057977491
chemical_class,Azaspirodecane derivatives,0,2269,0.0,0.31313439385930897,0.05351972088915108,0.003345791442580296,0.8561085092152727,0.00018654134291760932,0.0010080061727916333
chemical_class,"Allyl-type 1,3-dipolar organic compounds",0,107,0.0,0.014766584461412983,1.1332702437422033,0.07041336375961267,18.2394559324853,1.0,1.0
chemical_class,Benzodiazepines,0,2118,0.0,0.29229556905862336,0.05734642318213371,0.00358494016777909,0.9173409032992862,0.0004198892320774127,0.001970083369285827
chemical_class,Lupin alkaloids,0,6097,0.0,0.8414193033760277,0.01981456673487199,0.001238947317793378,0.3168956817227423,2.444624500475802e-11,2.566855725499592e-10
chemical_class,Aryltetralin lignans,0,2161,0.0,0.29822980393563975,0.05620225166548478,0.003513436568956103,0.8990323377914243,0.00026780168980041494,0.0013794313455757223
chemical_class,Imidazopyrazines,0,223,0.0,0.03077521808313173,0.5449979667525483,0.03397557769329458,8.742243809530049,1.0,1.0
chemical_class,Oxepanes,7,2030,0.23545240497813658,0.2801510883800781,0.8400713837282303,0.39962965092334213,1.7659348552553633,0.8608450787813191,1.0
chemical_class,Neoflavonoids,0,2211,0.0,0.3051300770484496,0.054927768200078914,0.003433788188882646,0.8786388540824216,0.0002882063669280217,0.001457043299469443
chemical_class,Naphthopyrans,0,4218,0.0,0.5821070397966351,0.028715249091282584,0.0017953902708025273,0.4592681289321176,7.07998791316806e-08,6.040114688421501e-07
chemical_class,Pyridopyrimidines,0,659,0.0,0.09094559962683323,0.18458488444744345,0.011530749794458029,2.9548451032084424,0.12293034007935955,0.35132241488696575
chemical_class,Piperidines,2,5459,0.06727211570803902,0.7533718184565745,0.08868164375061388,0.02216306145625011,0.35484420569943353,9.575612921220571e-08,7.921643416646109e-07
chemical_class,Naphthalenes,11,5320,0.3699966363942146,0.7341890592029633,0.5021106319140187,0.2775937743179202,0.9082159255933276,0.01711638647379931,0.058409668841840144
chemical_class,Quinolines and derivatives,5,6899,0.16818028927009754,0.952099684105497,0.1752544120422156,0.07286859926062628,0.42149992248936635,1.9074663239119732e-07,1.531583254199908e-06
chemical_class,Phenol ethers,32,6412,1.0763538513286244,0.8848910239867294,1.2187230547619508,0.8594877838383835,1.7281058697253002,0.2789110475664878,0.6621105737882711
chemical_class,Phenylpropanoic acids,1,456,0.03363605785401951,0.06293049078882543,0.5343387700408491,0.07508249531098424,3.802722858186592,1.0,1.0
chemical_class,Saturated hydrocarbons,23,522,0.7736293306424487,0.07203885129773437,10.81498863562569,7.111997897267636,16.446008685358205,2.8987520047794653e-16,4.165048933183127e-15
chemical_class,Unsaturated hydrocarbons,12,483,0.4036326942482341,0.06665663826974272,6.075889251784587,3.422646616777325,10.785930986562386,1.372748726903331e-06,1.0128659525529982e-05
chemical_class,Pyrrolidines,2,3197,0.06727211570803902,0.44120346283305895,0.15190360114407997,0.03795649691535527,0.6079250172110822,0.0004084696591702803,0.0019563546833945003
chemical_class,Indenes and isoindenes,0,192,0.0,0.026497048753189652,0.632790952111618,0.03942899139048127,10.155582858023507,1.0,1.0
chemical_class,Naphthofurans,2,2470,0.06727211570803902,0.34087349177280435,0.1968118260594655,0.0491715469045458,0.7877501790223392,0.006200435044771166,0.02418169667460755
chemical_class,Furofurans,0,1911,0.0,0.26372843837159077,0.06357478680476039,0.003974157812668763,1.0170088123794419,0.0008608371001065289,0.0038525988250669246
chemical_class,Organic phosphoric acids and derivatives,3,233,0.10090817356205853,0.03215527270569369,3.140313001257207,1.0049171557995076,9.813312161059914,0.07345210127135976,0.23591086643624956
chemical_class,Indanes,2,1072,0.06727211570803902,0.14794185553864223,0.45435289891840025,0.11343276543603574,1.8199023532751895,0.3400990466974314,0.7938922810662882
chemical_class,Coumarans,1,509,0.03363605785401951,0.07024478028840382,0.4786653163646556,0.06727458667222519,3.405750914632819,0.729172645895716,1.0
chemical_class,2-arylbenzofuran flavonoids,0,2924,0.0,0.4035279716371174,0.041495252860920005,0.002594257823649564,0.6637181525656568,1.3502648300808054e-05,8.572611595629299e-05
chemical_class,Tetrapyrroles and derivatives,0,879,0.0,0.12130680132319638,0.13837036708472691,0.008646067179257878,2.214458677014985,0.05734824016843378,0.18638178054740978
chemical_class,Tetrahydrofurans,12,888,0.4036326942482341,0.12254885048350214,3.302942760389569,1.866506531268964,5.844839380761756,0.00042576893328887834,0.001970083369285827
chemical_class,Oxanes,6,2152,0.20181634712411706,0.296987754775334,0.6788962979390395,0.3044147045266383,1.5140536133825335,0.49507678656102794,1.0
chemical_class,Corynanthean-type alkaloids,0,399,0.0,0.055064179440222245,0.3048246578611696,0.019028944630225295,4.8829860954342905,0.4194110477877419,0.9006044867133435
chemical_class,Phenols,65,6682,2.186343760511268,0.9221524987959023,2.401556286428422,1.8759852028906625,3.074369983300992,1.0334785665344926e-09,1.0449616617182091e-08
chemical_class,Thioethers,15,244,0.5045408678102926,0.03367333279051185,15.054305356964718,8.926562202979747,25.38850955467326,4.5079199562324166e-13,5.350704991528042e-12
chemical_class,Dioxolopyrans,0,231,0.0,0.0318792617811813,0.5261585328428476,0.032804623853335435,8.439139644492213,1.0,1.0
chemical_class,Pyrans,8,2750,0.2690884628321561,0.3795150212045393,0.7082473708416372,0.35350499968149474,1.418973815804705,0.4514588303493665,0.9266786517697524
chemical_class,Tetralins,4,1682,0.13454423141607805,0.23212518751492184,0.5790529085929156,0.2169323275674092,1.5456537746580168,0.34023954902840925,0.7938922810662882
chemical_class,Imidazopyrimidines,3,1857,0.10090817356205853,0.2562761434097562,0.39313544709344383,0.1266062079673335,1.2207575145228258,0.1006804803420015,0.2987583818844175
chemical_class,Dihydrofurans,22,2405,0.7399932727884292,0.3319031367261516,2.238712272734638,1.468988711494652,3.4117570821856757,0.0006440751778942202,0.0029305420594187017
chemical_class,Organic sulfuric acids and derivatives,3,306,0.10090817356205853,0.04222967145039601,2.390912391892784,0.7664275833031094,7.458580810818373,0.1339901986173943,0.3657932422254864
chemical_class,Triphenyl compounds,0,260,0.0,0.03588142018661099,0.46756554297445735,0.029161207480996595,7.496861613822576,0.632040953630761,1.0
chemical_class,Piperazinopiperidines,0,200,0.0,0.02760109245123922,0.6075357260120255,0.037860776969929996,9.74886645020802,1.0,1.0
chemical_class,Strychnos alkaloids,0,699,0.0,0.09646581811708108,0.1740200217479804,0.010871431043220891,2.7855548960181427,0.12669951669376792,0.3529486536469249
chemical_class,Oxazinanes,0,818,0.0,0.11288846812556841,0.14869516814122385,0.00929066663785024,2.3798349343920617,0.0883917049744728,0.2651751149234184
chemical_class,Pyrrolopyrazines,0,49,0.0,0.006762267650553609,2.46133947512794,0.15178372761905926,39.91331684136583,1.0,1.0
chemical_class,Furopyrans,0,813,0.0,0.11219844081428743,0.14961012401184856,0.009347785642928,2.3944910657824674,0.0877347030703439,0.2651751149234184
chemical_class,Hydroxy acids and derivatives,13,2166,0.43726875210225363,0.29891983124692073,1.4648622133213547,0.848184090339994,2.5299004407835413,0.17424196540663212,0.46635349564716244
chemical_class,Azolidines,1,1941,0.03363605785401951,0.2678686022392766,0.12527502092343237,0.017631934218212183,0.890079935254983,0.006453061035993938,0.02481247412431472
chemical_class,Pyrrolopyrimidines,0,228,0.0,0.031465245394412714,0.5330687300181508,0.03323415219301409,8.55030900962462,1.0,1.0
chemical_class,Heteroaromatic compounds,18,376,0.6054490413723511,0.051890053808329735,11.732903121287396,7.301812559156916,18.852992258871424,1.2427010866484535e-13,1.5420790757046718e-12
chemical_class,Flavonolignans,0,107,0.0,0.014766584461412983,1.1332702437422033,0.07041336375961267,18.2394559324853,1.0,1.0
chemical_class,Organonitrogen compounds,29,2690,0.9754456777665658,0.3712346934691675,2.6436039023355424,1.8302351003666144,3.8184392764862904,5.0437798071271015e-06,3.510766081928468e-05
chemical_class,Benzothiazoles,5,248,0.16818028927009754,0.03422535463953663,4.920502836709852,2.028634075057891,11.934803059728143,0.004093842706300575,0.017194139366462413
chemical_class,Pyrimidine nucleosides,1,266,0.03363605785401951,0.036709452960148166,0.9162496584664892,0.1285494642916347,6.530664606547015,1.0,1.0
chemical_class,Quinolizines,0,574,0.0,0.07921513533505656,0.21191997252200062,0.013236276215682602,3.392953880829048,0.18392056759335534,0.48487648406286543
chemical_class,Protoberberine alkaloids and derivatives,0,454,0.0,0.06265447986431302,0.267916837084751,0.016728450384129432,4.290859580251104,0.2730249456261042,0.6621105737882711
chemical_class,Epoxides,3,334,0.10090817356205853,0.046093824393569495,2.1903919433859556,0.702473924965724,6.829886057171735,0.16063789282747715,0.43419945289011147
chemical_class,"Linear 1,3-diarylpropanoids",2,881,0.06727211570803902,0.12158281224770877,0.5530021383399345,0.13802268422538655,2.215660177345632,0.5954728071615087,1.0
chemical_class,Benzothiazines,0,194,0.0,0.026773059677702042,0.6262823752054891,0.03902488666441833,10.05075599234608,1.0,1.0
chemical_class,Polycyclic hydrocarbons,1,348,0.03363605785401951,0.04802590086515624,0.7002724663912996,0.09833312053360319,4.986941577005854,1.0,1.0
chemical_class,Pyrrolopyridines,0,362,0.0,0.04995797733674299,0.335954958454857,0.02096857082045171,5.382614536624549,0.4126976892532761,0.9006044867133435
chemical_class,Phenol esters,22,504,0.7399932727884292,0.06955475297712284,10.710863414607909,6.978555353204008,16.439304308693988,1.5250001220090206e-15,2.081625166542313e-14
chemical_class,Diazines,54,1930,1.8163471241170535,0.26635054215445847,6.927041520003834,5.27288582628013,9.100121982673063,7.606796974396714e-27,1.88786870364573e-25
chemical_class,Pyrrolines,3,609,0.10090817356205853,0.08404532651402342,1.200842580152925,0.385999846844081,3.7358121100260906,0.743078319546014,1.0
chemical_class,Thiophenes,5,314,0.16818028927009754,0.04333371514844558,3.885902922038903,1.6050365209676005,9.40803609279075,0.010577403503906735,0.03902204265630458
chemical_class,Pyrimidine nucleotides,0,153,0.0,0.021114835725198004,0.7936079231912294,0.04940430704593819,12.748150382238316,1.0,1.0
chemical_class,Isocoumarins and derivatives,0,388,0.0,0.053546119355404084,0.3134602329154204,0.0195670676090021,5.0215658055060315,0.41674363783385115,0.9006044867133435
chemical_class,Morphinans,0,646,0.0,0.08915152861750268,0.18829994937233002,0.011762576098875368,3.0143797273296387,0.12247623148826718,0.35132241488696575
chemical_class,Benzoxazines,0,419,0.0,0.05782428868534616,0.2902838802749676,0.018122721503769815,4.649673126078954,0.42556036185355794,0.9006044867133435
chemical_class,Benzothiazepines,0,113,0.0,0.01559461723495016,1.0733527955086377,0.06671319530182218,17.269240641434838,1.0,1.0
chemical_class,Thianes,0,34,0.0,0.004692185716710667,3.5315601825789646,0.21646778956224189,57.615580352157025,1.0,1.0
chemical_class,Benzophenanthridine alkaloids,0,200,0.0,0.02760109245123922,0.6075357260120255,0.037860776969929996,9.74886645020802,1.0,1.0
chemical_class,Purine nucleosides,0,738,0.0,0.10184803114507272,0.16482118792734604,0.010297297194844799,2.6381703349672976,0.08255125490672574,0.26103407516938476
chemical_class,Tetracyclines,0,158,0.0,0.021804863036478984,0.7685676684530387,0.04785228394794532,12.344160241837384,1.0,1.0
chemical_class,Lactams,0,632,0.0,0.08721945214591593,0.1924715753317679,0.012022880906110922,3.0812338240715036,0.1947173064179588,0.5014889118122902
chemical_class,Furanoid lignans,0,1426,0.0,0.19679578917733564,0.0852469391530785,0.0053282608185517815,1.363867288490553,0.005619818954470764,0.02256192021427233
chemical_class,Isocoumarans,1,297,0.03363605785401951,0.040987622290090245,0.8205790520729955,0.11517110939213096,5.846518143785653,1.0,1.0
chemical_class,Triazines,1,261,0.03363605785401951,0.03601942564886718,0.9338087797734153,0.13100377487134438,6.656287866806005,1.0,1.0
chemical_class,Fluorenes,0,669,0.0,0.09232565424939519,0.18182531706197877,0.011358541804594205,2.910624135865496,0.12354194809211982,0.35132241488696575
chemical_class,Angucyclines,0,320,0.0,0.044161747921982755,0.3800022927434669,0.023711841781959512,6.089857709836591,0.6457774636480951,1.0
chemical_class,Tropane alkaloids,0,455,0.0,0.06279248532656923,0.2673282860658835,0.016691757701895255,4.2814192374005335,0.2730694717035668,0.6621105737882711
chemical_class,Thioureas,0,47,0.0,0.006486256726041217,2.564981901533723,0.15808233649692185,41.61838887878318,1.0,1.0
chemical_class,Indolonaphthyridine alkaloids,0,810,0.0,0.11178442442751885,0.15016451615011359,0.009382395030978397,2.403371616324524,0.08735861539002357,0.2651751149234184
chemical_class,Pyranopyridines,0,387,0.0,0.05340811389314789,0.31426959648942,0.019617500121468068,5.034554793734431,0.41652796142991544,0.9006044867133435
chemical_class,Tannins,0,3845,0.0,0.530631002375074,0.03151683760007488,0.0019705252078697742,0.5040844178711665,3.148175207221003e-07,2.4555766616323823e-06
chemical_class,Harmala alkaloids,0,2042,0.0,0.28180715392715244,0.059486500398563485,0.003718679176864554,0.9515861846011531,0.0003858555047608857,0.0018810455857093177
chemical_class,"3,4-dihydrocoumarins",1,289,0.03363605785401951,0.039883578592040676,0.8433033572862285,0.11834975410384571,6.0089736374628915,1.0,1.0
chemical_class,Saccharolipids,1,1969,0.03363605785401951,0.2717327551824501,0.12348877315756268,0.017380652063740707,0.8773823352561806,0.006648705415330936,0.025209674699796465
chemical_class,Quinolizidines,0,1469,0.0,0.20273002405435206,0.0827475523412464,0.005172113050867098,1.3238607414660803,0.005958783237531969,0.02357605541806127
chemical_class,"6,6a-secoaporphines",0,77,0.0,0.0106264205937271,1.572020590484766,0.09743146859722107,25.363968874616305,1.0,1.0
chemical_class,Ajmaline-sarpagine alkaloids,0,277,0.0,0.03822751304496632,0.4389115868853552,0.02737856939438621,7.036283683314766,0.6343419361483357,1.0
chemical_class,Azaphilones,0,418,0.0,0.05768628322308997,0.2909779114154321,0.018165978928538936,4.660808275995111,0.4252154808154966,0.9006044867133435
chemical_class,Dihydroisoquinolines,0,199,0.0,0.027463086988983025,0.6105818607389502,0.03804994952538014,9.797915984481564,1.0,1.0
chemical_class,Keto acids and derivatives,24,263,0.8072653884964682,0.03629543657337957,22.414382912555265,14.734756249988756,34.09656412545222,8.977546530358735e-24,1.8852847713753342e-22
chemical_class,Pyrroles,2,345,0.06727211570803902,0.047611884478387656,1.4132049424631339,0.3518599828620003,5.675974270099115,0.6560955147156455,1.0
chemical_class,Alkyl halides,0,240,0.0,0.03312131094148706,0.5064623159460893,0.03158014890432739,8.122320076784941,1.0,1.0
chemical_class,Aspidospermatan-type alkaloids,0,394,0.0,0.05437415212894126,0.3086902194564875,0.019269832345125554,4.945017158501569,0.4181324790702871,0.9006044867133435
chemical_class,Gelsemium alkaloids,0,105,0.0,0.014490573536900591,1.1547572275479214,0.07173966642320233,18.587544674488303,1.0,1.0
chemical_class,Benzoxepines,0,314,0.0,0.04333371514844558,0.38725514701538205,0.024163418286613086,6.206346598444187,0.6437734804913884,1.0
chemical_class,Arylnaphthalene lignans,0,251,0.0,0.034639371026305224,0.4843035280832242,0.03020225289027979,7.765973888303718,0.631443490283333,1.0
chemical_class,Lignan glycosides,0,1353,0.0,0.18672139043263333,0.08985373756819645,0.0056160562959974335,1.4376091921885563,0.00841845653157395,0.03148272100163956
chemical_class,Ibogan-type alkaloids,0,353,0.0,0.048715928176437225,0.34451254825451316,0.02150164565237781,5.519991252004135,0.4121043284084798,0.9006044867133435
chemical_class,Aspidofractine alkaloids,0,348,0.0,0.04802590086515624,0.34945775198857243,0.021809671780410066,5.599383688781511,0.41196761031944973,0.9006044867133435
chemical_class,Lignan lactones,0,482,0.0,0.06651863280748652,0.2523595734689237,0.0157584642606043,4.041342688489551,0.275853596324338,0.6621105737882711
chemical_class,Pyrrolizidines,0,438,0.0,0.06044639246821389,0.2776987295032383,0.017338257679969923,4.4477701157251746,0.43280143663265397,0.9019449786314087
chemical_class,Amaryllidaceae alkaloids,0,708,0.0,0.09770786727738684,0.1718073279387827,0.010733333979031834,2.750101505378385,0.12802148392467416,0.353028940519556
chemical_class,Pyranodioxins,0,251,0.0,0.034639371026305224,0.4843035280832242,0.03020225289027979,7.765973888303718,0.631443490283333,1.0
chemical_class,Sphingolipids,0,1706,0.0,0.23543731860907055,0.07123215712817454,0.004452637955161722,1.139553734264626,0.0017948954805199514,0.00790333009970882
chemical_class,Isothiocyanates,17,54,0.5718129835183317,0.007452294961834589,77.16530722197163,44.686871657187154,133.24908228843492,1.9844434335712385e-25,4.514608811374567e-24
chemical_class,Organic disulfides,19,71,0.6390850992263707,0.009798387820189923,65.63657776040127,39.511710450628854,109.03502508402873,4.2468407900559966e-27,1.1593875356852871e-25
